issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status
PADEL-00228,BLOCKER,http://127.0.0.1:3011/products/lok-accessory-bag-gen-2,/products/lok-accessory-bag-gen-2,product,IMAGE_WRONG_BRAND,nox,"Accessory Bag Gen 2: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected lok",OPEN
PADEL-00229,BLOCKER,http://127.0.0.1:3011/products/lok-accessory-bag-gen-2,/products/lok-accessory-bag-gen-2,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Accessory Bag Gen 2: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match lok-accessory-bag-gen-2,OPEN
PADEL-00230,BLOCKER,http://127.0.0.1:3011/products/lok-aventure-gen-2,/products/lok-aventure-gen-2,product,IMAGE_WRONG_BRAND,nox,"Aventure / Adventure Gen 2 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected lok",OPEN
PADEL-00231,BLOCKER,http://127.0.0.1:3011/products/lok-aventure-gen-2,/products/lok-aventure-gen-2,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Aventure / Adventure Gen 2 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match lok-aventure-gen-2,OPEN
PADEL-00232,BLOCKER,http://127.0.0.1:3011/products/lok-maxx-gen-2-paletero,/products/lok-maxx-gen-2-paletero,product,IMAGE_WRONG_BRAND,nox,"Lok Maxx Gen 2 Racket Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected lok",OPEN
PADEL-00233,BLOCKER,http://127.0.0.1:3011/products/lok-maxx-gen-2-paletero,/products/lok-maxx-gen-2-paletero,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Lok Maxx Gen 2 Racket Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match lok-maxx-gen-2-paletero,OPEN
PADEL-00234,BLOCKER,http://127.0.0.1:3011/products/lok-one-gen-2,/products/lok-one-gen-2,product,IMAGE_WRONG_BRAND,nox,"One Gen 2 Racket Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected lok",OPEN
PADEL-00235,BLOCKER,http://127.0.0.1:3011/products/lok-one-gen-2,/products/lok-one-gen-2,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"One Gen 2 Racket Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match lok-one-gen-2,OPEN
PADEL-00236,BLOCKER,http://127.0.0.1:3011/products/noene-anti-shock-grip-padel,/products/noene-anti-shock-grip-padel,product,IMAGE_WRONG_BRAND,adidas-padel,"Noene Anti Shock Grip Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected noene",OPEN
PADEL-00237,BLOCKER,http://127.0.0.1:3011/products/noene-anti-shock-grip-padel,/products/noene-anti-shock-grip-padel,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Noene Anti Shock Grip Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match noene-anti-shock-grip-padel,OPEN
PADEL-00238,BLOCKER,http://127.0.0.1:3011/products/noene-undergrip-anti-shock,/products/noene-undergrip-anti-shock,product,IMAGE_WRONG_BRAND,adidas-padel,"Noene Undergrip Anti-shock: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected noene",OPEN
PADEL-00239,BLOCKER,http://127.0.0.1:3011/products/noene-undergrip-anti-shock,/products/noene-undergrip-anti-shock,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Noene Undergrip Anti-shock: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match noene-undergrip-anti-shock,OPEN
PADEL-00240,BLOCKER,http://127.0.0.1:3011/products/nox-at10-competition-trolley,/products/nox-at10-competition-trolley,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"AT10 Competition Trolley: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-at10-competition-trolley,OPEN
PADEL-00241,BLOCKER,http://127.0.0.1:3011/products/nox-custom-grip,/products/nox-custom-grip,product,IMAGE_WRONG_BRAND,adidas-padel,"Custom Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected nox",OPEN
PADEL-00242,BLOCKER,http://127.0.0.1:3011/products/nox-custom-grip,/products/nox-custom-grip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Custom Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match nox-custom-grip,OPEN
PADEL-00243,BLOCKER,http://127.0.0.1:3011/products/nox-luxury-master-backpack,/products/nox-luxury-master-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Luxury Master Series Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-luxury-master-backpack,OPEN
PADEL-00244,BLOCKER,http://127.0.0.1:3011/products/nox-luxury-master-series,/products/nox-luxury-master-series,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Luxury Master Series Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-luxury-master-series,OPEN
PADEL-00245,BLOCKER,http://127.0.0.1:3011/products/nox-luxury-open-backpack,/products/nox-luxury-open-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Luxury Open Series Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-luxury-open-backpack,OPEN
PADEL-00246,BLOCKER,http://127.0.0.1:3011/products/nox-luxury-open-series,/products/nox-luxury-open-series,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Luxury Open Series Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-luxury-open-series,OPEN
PADEL-00247,BLOCKER,http://127.0.0.1:3011/products/nox-nerbo,/products/nox-nerbo,product,IMAGE_WRONG_BRAND,adidas-padel,"NOX Nerbo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected nox",OPEN
PADEL-00248,BLOCKER,http://127.0.0.1:3011/products/nox-nerbo,/products/nox-nerbo,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"NOX Nerbo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match nox-nerbo,OPEN
PADEL-00249,BLOCKER,http://127.0.0.1:3011/products/nox-nerbo-speed,/products/nox-nerbo-speed,product,IMAGE_WRONG_BRAND,adidas-padel,"NOX Nerbo+ Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected nox",OPEN
PADEL-00250,BLOCKER,http://127.0.0.1:3011/products/nox-nerbo-speed,/products/nox-nerbo-speed,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"NOX Nerbo+ Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match nox-nerbo-speed,OPEN
PADEL-00251,BLOCKER,http://127.0.0.1:3011/products/nox-nox-color-pack,/products/nox-nox-color-pack,product,IMAGE_WRONG_BRAND,bullpadel,"Colored Protection Tape Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected nox",OPEN
PADEL-00252,BLOCKER,http://127.0.0.1:3011/products/nox-nox-color-pack,/products/nox-nox-color-pack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Colored Protection Tape Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match nox-nox-color-pack,OPEN
PADEL-00253,BLOCKER,http://127.0.0.1:3011/products/nox-padel-wristband,/products/nox-padel-wristband,product,IMAGE_WRONG_BRAND,bullpadel,"Nox Padel Wristband: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected nox",OPEN
PADEL-00254,BLOCKER,http://127.0.0.1:3011/products/nox-padel-wristband,/products/nox-padel-wristband,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Nox Padel Wristband: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match nox-padel-wristband,OPEN
PADEL-00255,BLOCKER,http://127.0.0.1:3011/products/nox-pro-series-backpack,/products/nox-pro-series-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pro Series Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match nox-pro-series-backpack,OPEN
PADEL-00256,BLOCKER,http://127.0.0.1:3011/products/nox-pro-titanium,/products/nox-pro-titanium,product,IMAGE_WRONG_BRAND,adidas-padel,"NOX Pro Titanium: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected nox",OPEN
PADEL-00257,BLOCKER,http://127.0.0.1:3011/products/nox-pro-titanium,/products/nox-pro-titanium,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"NOX Pro Titanium: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match nox-pro-titanium,OPEN
PADEL-00258,HIGH,http://127.0.0.1:3011/products/nox-transparent-frame-protector/alternatives,/products/nox-transparent-frame-protector/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00259,BLOCKER,http://127.0.0.1:3011/products/nox-weight-balancer-2-4g,/products/nox-weight-balancer-2-4g,product,IMAGE_WRONG_BRAND,bullpadel,"Weight Balancer: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected nox",OPEN
PADEL-00260,BLOCKER,http://127.0.0.1:3011/products/nox-weight-balancer-2-4g,/products/nox-weight-balancer-2-4g,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Weight Balancer: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match nox-weight-balancer-2-4g,OPEN
PADEL-00261,HIGH,http://127.0.0.1:3011/products/nox-weight-balancer-2-4g,/products/nox-weight-balancer-2-4g,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00262,HIGH,http://127.0.0.1:3011/products/nox-weight-balancer-2-4g/alternatives,/products/nox-weight-balancer-2-4g/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00263,BLOCKER,http://127.0.0.1:3011/products/osaka-osaka-overgrip,/products/osaka-osaka-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Osaka Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match osaka-osaka-overgrip,OPEN
PADEL-00264,BLOCKER,http://127.0.0.1:3011/products/osaka-pro-tour,/products/osaka-pro-tour,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Osaka Pro Tour: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match osaka-pro-tour,OPEN
PADEL-00265,BLOCKER,http://127.0.0.1:3011/products/osaka-sports-backpack,/products/osaka-sports-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Sports Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match osaka-sports-backpack,OPEN
PADEL-00266,BLOCKER,http://127.0.0.1:3011/products/osaka-sports-padel-bag,/products/osaka-sports-padel-bag,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Sports Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match osaka-sports-padel-bag,OPEN
PADEL-00267,BLOCKER,http://127.0.0.1:3011/products/osaka-vision,/products/osaka-vision,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Osaka Vision: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match osaka-vision,OPEN
PADEL-00268,BLOCKER,http://127.0.0.1:3011/products/oxdog-boost,/products/oxdog-boost,product,IMAGE_WRONG_BRAND,adidas-padel,"Oxdog Boost: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected oxdog",OPEN
PADEL-00269,BLOCKER,http://127.0.0.1:3011/products/oxdog-boost,/products/oxdog-boost,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Oxdog Boost: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match oxdog-boost,OPEN
PADEL-00270,BLOCKER,http://127.0.0.1:3011/products/oxdog-cube,/products/oxdog-cube,product,IMAGE_WRONG_BRAND,nox,"Cube Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected oxdog",OPEN
PADEL-00271,BLOCKER,http://127.0.0.1:3011/products/oxdog-cube,/products/oxdog-cube,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Cube Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match oxdog-cube,OPEN
PADEL-00272,BLOCKER,http://127.0.0.1:3011/products/oxdog-gold-pro,/products/oxdog-gold-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"Gold Pro Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected oxdog",OPEN
PADEL-00273,BLOCKER,http://127.0.0.1:3011/products/oxdog-gold-pro,/products/oxdog-gold-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Gold Pro Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match oxdog-gold-pro,OPEN
PADEL-00274,BLOCKER,http://127.0.0.1:3011/products/oxdog-gold-sticky,/products/oxdog-gold-sticky,product,IMAGE_WRONG_BRAND,adidas-padel,"Gold Sticky Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected oxdog",OPEN
PADEL-00275,BLOCKER,http://127.0.0.1:3011/products/oxdog-gold-sticky,/products/oxdog-gold-sticky,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Gold Sticky Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match oxdog-gold-sticky,OPEN
PADEL-00276,BLOCKER,http://127.0.0.1:3011/products/oxdog-hyper-pro-thermo,/products/oxdog-hyper-pro-thermo,product,IMAGE_WRONG_BRAND,nox,"Hyper Pro Thermo Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected oxdog",OPEN
PADEL-00277,BLOCKER,http://127.0.0.1:3011/products/oxdog-hyper-pro-thermo,/products/oxdog-hyper-pro-thermo,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hyper Pro Thermo Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match oxdog-hyper-pro-thermo,OPEN
PADEL-00278,BLOCKER,http://127.0.0.1:3011/products/oxdog-hyper-tour-thermo-backpack,/products/oxdog-hyper-tour-thermo-backpack,product,IMAGE_WRONG_BRAND,nox,"Hyper Tour Thermo Padel Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected oxdog",OPEN
PADEL-00279,BLOCKER,http://127.0.0.1:3011/products/oxdog-hyper-tour-thermo-backpack,/products/oxdog-hyper-tour-thermo-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hyper Tour Thermo Padel Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match oxdog-hyper-tour-thermo-backpack,OPEN
PADEL-00280,BLOCKER,http://127.0.0.1:3011/products/pascal-box-compressor,/products/pascal-box-compressor,product,IMAGE_WRONG_BRAND,bullpadel,"Pascal Box Compressor: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected pascal-box",OPEN
PADEL-00281,BLOCKER,http://127.0.0.1:3011/products/pascal-box-compressor,/products/pascal-box-compressor,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pascal Box Compressor: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match pascal-box-compressor,OPEN
PADEL-00282,BLOCKER,http://127.0.0.1:3011/products/royal-padel-force,/products/royal-padel-force,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Force Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match royal-padel-force,OPEN
PADEL-00283,BLOCKER,http://127.0.0.1:3011/products/royal-padel-royal-overgrip,/products/royal-padel-royal-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Royal Padel Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match royal-padel-royal-overgrip,OPEN
PADEL-00284,BLOCKER,http://127.0.0.1:3011/products/rs-champions-choice,/products/rs-champions-choice,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"RS Champions Choice: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match rs-champions-choice,OPEN
PADEL-00285,BLOCKER,http://127.0.0.1:3011/products/rs-nova-x,/products/rs-nova-x,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"RS Nova X: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match rs-nova-x,OPEN
PADEL-00286,BLOCKER,http://127.0.0.1:3011/products/sane-core,/products/sane-core,product,IMAGE_WRONG_BRAND,adidas-padel,"Core Balls: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected sane",OPEN
PADEL-00287,BLOCKER,http://127.0.0.1:3011/products/sane-core,/products/sane-core,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Core Balls: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match sane-core,OPEN
PADEL-00288,BLOCKER,http://127.0.0.1:3011/products/shockout-gravity,/products/shockout-gravity,product,IMAGE_WRONG_BRAND,bullpadel,"Gravity+: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected shockout",OPEN
PADEL-00289,BLOCKER,http://127.0.0.1:3011/products/shockout-gravity,/products/shockout-gravity,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Gravity+: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match shockout-gravity,OPEN
PADEL-00290,HIGH,http://127.0.0.1:3011/products/shockout-gravity,/products/shockout-gravity,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00291,HIGH,http://127.0.0.1:3011/products/shockout-gravity/alternatives,/products/shockout-gravity/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00292,BLOCKER,http://127.0.0.1:3011/products/shockout-shockout-overgrip,/products/shockout-shockout-overgrip,product,IMAGE_WRONG_BRAND,adidas-padel,"Premium / Soft Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected shockout",OPEN
PADEL-00293,BLOCKER,http://127.0.0.1:3011/products/shockout-shockout-overgrip,/products/shockout-shockout-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Premium / Soft Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match shockout-shockout-overgrip,OPEN
PADEL-00294,BLOCKER,http://127.0.0.1:3011/products/siux-electra-stupa-2026,/products/siux-electra-stupa-2026,product,IMAGE_WRONG_BRAND,nox,"Siux Electra Stupa Paletero 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected siux",OPEN
PADEL-00295,BLOCKER,http://127.0.0.1:3011/products/siux-electra-stupa-2026,/products/siux-electra-stupa-2026,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Electra Stupa Paletero 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match siux-electra-stupa-2026,OPEN
PADEL-00296,BLOCKER,http://127.0.0.1:3011/products/siux-elite,/products/siux-elite,product,IMAGE_WRONG_BRAND,adidas-padel,"Elite: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN
PADEL-00297,BLOCKER,http://127.0.0.1:3011/products/siux-elite,/products/siux-elite,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Elite: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match siux-elite,OPEN
PADEL-00298,BLOCKER,http://127.0.0.1:3011/products/siux-elite-overgrip,/products/siux-elite-overgrip,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Elite Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN
PADEL-00299,BLOCKER,http://127.0.0.1:3011/products/siux-elite-overgrip,/products/siux-elite-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Elite Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match siux-elite-overgrip,OPEN
PADEL-00300,BLOCKER,http://127.0.0.1:3011/products/siux-neo,/products/siux-neo,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN
PADEL-00301,BLOCKER,http://127.0.0.1:3011/products/siux-neo,/products/siux-neo,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Neo: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match siux-neo,OPEN
PADEL-00302,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed,/products/siux-neo-speed,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN
PADEL-00303,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed,/products/siux-neo-speed,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Siux Neo Speed: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match siux-neo-speed,OPEN
PADEL-00304,BLOCKER,http://127.0.0.1:3011/products/siux-neo-speed-neo-s,/products/siux-neo-speed-neo-s,product,IMAGE_WRONG_BRAND,adidas-padel,"Siux Neo Speed / Neo S: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected siux",OPEN
