productId,categoryId,brandId,name,lifecycleStatus,publicationStatus,availabilityClass,offerPresence,researchState,nlOfferCount,euOfferCount,affiliateMapped,freshOfferCount,staleOfferCount,anyOffer,evidenceUrlCount,packUnitLabel,notes
prod-shockout-shockout-overgrip,cat-padel-grips,brand-shockout,ShockOut Overgrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-shockout-100-0062-combo,cat-padel-grips,brand-shockout,100-0062 Combo,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-shockout-shockout,cat-padel-grips,brand-shockout,ShockOut,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-siux-elite,cat-padel-grips,brand-siux,Elite,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-siux-elite-overgrip,cat-padel-grips,brand-siux,Elite Overgrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-starvie-premier-soft,cat-padel-grips,brand-starvie,Premier Soft,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-starvie-tacky-touch,cat-padel-grips,brand-starvie,Tacky Touch,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-tecnifibre-contact-pro,cat-padel-grips,brand-tecnifibre-padel,Contact Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tecnifibre-players-pro-feel,cat-padel-grips,brand-tecnifibre-padel,Players Pro Feel,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-tecnifibre-pro-contact,cat-padel-grips,brand-tecnifibre-padel,Pro Contact,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tourna-tourna-grip-ii,cat-padel-grips,brand-tourna,Tourna Grip II,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tourna-tourna-grip-original-xl,cat-padel-grips,brand-tourna,Tourna Grip Original XL,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-tourna-grip-xl,cat-padel-grips,brand-tourna,Grip XL,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tourna-mega-tac,cat-padel-grips,brand-tourna,Mega Tac,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-wilson-replacement-grip,cat-padel-grips,brand-wilson-padel,Wilson Replacement Grip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-pro-overgrip-perforated,cat-padel-grips,brand-wilson-padel,Pro Overgrip Perforated,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-wilson-profile-padel,cat-padel-grips,brand-wilson-padel,Profile Padel,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-yonex-super-grap,cat-padel-grips,brand-yonex-padel,Super Grap,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-kuikma-insulated-backpack-pro-40-l,cat-padel-bags,brand-kuikma,Insulated Backpack Pro 40 L,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-adidas-weekend-bag-martita-ortega-2026,cat-padel-bags,brand-adidas-padel,Weekend Bag Martita Ortega 2026,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-adidas-accessory-pouch-2026,cat-padel-accessories,brand-adidas-padel,Accessory Pouch 2026,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-adidas-shoe-bag-ale-gal-n,cat-padel-accessories,brand-adidas-padel,Shoe Bag Ale Galán,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-dunlop-elite-thermo,cat-padel-bags,brand-dunlop-padel,Elite Thermo,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-dunlop-tour-pro,cat-padel-grips,brand-dunlop-padel,Tour Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-dunlop-tour-dry,cat-padel-grips,brand-dunlop-padel,Tour Dry,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-dunlop-protection-tape,cat-padel-accessories,brand-dunlop-padel,Protection Tape,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-joma-vero-virseda-2026,cat-padel-bags,brand-joma,Vero Virseda 2026,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-babolat-rh-perf-padel,cat-padel-bags,brand-babolat-padel,RH Perf Padel,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-gb-1201-perforated,cat-padel-grips,brand-bullpadel,GB-1201 Perforated,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-gb-1202-fixogrip-pro,cat-padel-grips,brand-bullpadel,GB-1202 FixoGrip Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-gb-1705-sensogrip-pro,cat-padel-grips,brand-bullpadel,GB-1705 SensoGrip Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-pro-overgrip-perforated,cat-padel-grips,brand-nox,Pro Overgrip Perforated,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-wilson-profile-padel-overgrip,cat-padel-grips,brand-wilson-padel,Profile Padel Overgrip,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-oxdog-gold-pro,cat-padel-grips,brand-oxdog,Gold Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-gold-sticky,cat-padel-grips,brand-oxdog,Gold Sticky,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-no1,cat-padel-accessories,brand-oxdog,No1,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-plus,cat-padel-bags,brand-black-crown,Plus,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,2,,
prod-lok-one-gen-2,cat-padel-bags,brand-lok,One Gen 2,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-lok-accessory-bag-gen-2,cat-padel-bags,brand-lok,Accessory Bag Gen 2,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-sane-nitro,cat-padel-balls,brand-sane,Nitro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-core,cat-padel-balls,brand-sane,Core,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-spin-premium,cat-padel-balls,brand-sane,Spin Premium,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-feel,cat-padel-grips,brand-sane,Feel+,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-pro-elegance,cat-padel-bags,brand-sane,Pro Elegance,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-pro-sport,cat-padel-bags,brand-sane,Pro Sport,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-sane-everyday,cat-padel-bags,brand-sane,Everyday,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-volt-volt-padelbag,cat-padel-bags,brand-volt-padel,Volt Padelbag,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-volt-volt-premium,cat-padel-grips,brand-volt-padel,Volt Premium,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-osaka-sports-padel-bag,cat-padel-bags,brand-osaka-padel,Sports Padel Bag,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-osaka-sports-backpack,cat-padel-bags,brand-osaka-padel,Sports Backpack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-osaka-pro-tour-duffel,cat-padel-bags,brand-osaka-padel,Pro Tour Duffel,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-osaka-osaka-overgrip,cat-padel-grips,brand-osaka-padel,Osaka Overgrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-royal-padel-royal-overgrip,cat-padel-grips,brand-royal-padel,Royal Overgrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-rs-pro-padel-bag,cat-padel-bags,brand-rs-padel,Pro Padel Bag,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-rs-pro-tour-overgrip,cat-padel-grips,brand-rs-padel,Pro Tour Overgrip,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bounce-filtertech-padel,cat-padel-accessories,brand-bounce-tube,FilterTech Padel,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-4on-totalgrip-paste,cat-padel-accessories,brand-4on,TotalGrip Paste,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-4on-totaldry,cat-padel-accessories,brand-4on,TotalDry,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-4on-swiftgrip,cat-padel-grips,brand-4on,SwiftGrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-4on-premium-comfort,cat-padel-grips,brand-4on,Premium Comfort,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-4on-pro-t1,cat-padel-balls,brand-4on,Pro T1,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-shockout-dual-pro,cat-padel-grips,brand-shockout,Dual Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-shockout-shockout-perforated,cat-padel-grips,brand-shockout,ShockOut Perforated,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-tourna-tourna-tac-xl,cat-padel-grips,brand-tourna,Tourna Tac XL,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-tourna-tourna-tuff,cat-padel-grips,brand-tourna,Tourna Tuff,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-sane-core-overgrip,cat-padel-grips,brand-sane,Core Overgrip,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-noene-anti-shock-grip-padel,cat-padel-grips,brand-noene,Anti Shock Grip Padel,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-noene-undergrip-anti-shock,cat-padel-grips,brand-noene,Undergrip Anti-shock,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-prime-tour,cat-padel-grips,brand-head-padel,Prime Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-vertex-w,cat-padel-shoes,brand-bullpadel,Vertex-W,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-premium-gold,cat-padel-balls,brand-bullpadel,Premium Gold,discontinued,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,BLOCKED,0,0,false,0,0,false,0,,Discontinued — commerce enrichment blocked.
prod-adidas-aditour-padel,cat-padel-balls,brand-adidas-padel,Aditour,discontinued,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,BLOCKED,0,0,false,0,0,false,0,,Discontinued — commerce enrichment blocked.
