productId,slug,category,brand,status,heroSrc,sourceUrl,identityVerified,identityReasons,primaryResolves,primarySrc,action
prod-siux-neo-speed-neo-s,siux-neo-speed-neo-s,balls,siux,published,/images/padel/balls/siux-neo-speed-neo-s-hero.jpg,https://padel-magazine.co.uk/siux-obtains-approval-from-the-fip-for-its-neo-and-neo-speed-balls/,yes,,yes,/images/padel/balls/siux-neo-speed-neo-s-hero.jpg,KEEP
prod-slazenger-challenge-no-1,slazenger-challenge-no-1,balls,slazenger-padel,draft,/images/padel/products/balls.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tecnifibre-padel-tour,tecnifibre-padel-tour,balls,tecnifibre-padel,published,/images/padel/balls/tecnifibre-padel-tour-hero.jpg,https://www.squashgearpro.com/shop/140-padel-tennis-balls/1907-tecnifibre-padel-tour-padel-balls---1-tube/,yes,,yes,/images/padel/balls/tecnifibre-padel-tour-hero.jpg,KEEP
prod-tecnifibre-x-one,tecnifibre-x-one,balls,tecnifibre-padel,draft,/images/padel/products/balls.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tretorn-serie-padel-control,tretorn-serie-padel-control,balls,tretorn-padel,published,/images/padel/balls/tretorn-serie-padel-control-hero.jpg,https://www.tretorn.eu/gb/serie-padel-control-padel-ball-men-women-474481070,yes,,yes,/images/padel/balls/tretorn-serie-padel-control-hero.jpg,KEEP
prod-tretorn-serie-padel-tour,tretorn-serie-padel-tour,balls,tretorn-padel,published,/images/padel/balls/tretorn-serie-padel-tour-hero.jpg,https://www.tretorn.eu/gb/serie-padel-tour-padel-ball-men-women-474470070,yes,,yes,/images/padel/balls/tretorn-serie-padel-tour-hero.jpg,KEEP
prod-varlion-summum-pro-s,varlion-summum-pro-s,balls,varlion,published,/images/padel/balls/varlion-summum-pro-s-hero.jpg,https://www.varlion.com/gb/padel/balls/summum-pro-s-ball-box-24-units.html,yes,,yes,/images/padel/balls/varlion-summum-pro-s-hero.jpg,KEEP
prod-varlion-summum-pro-w,varlion-summum-pro-w,balls,varlion,published,/images/padel/balls/varlion-summum-pro-w-hero.jpg,https://www.varlion.com/gb/padel/balls/summum-pro-w-ball-box-24-units.html,yes,,yes,/images/padel/balls/varlion-summum-pro-w-hero.jpg,KEEP
prod-volt-premium,volt-premium,balls,volt-padel,published,/images/padel/balls/volt-premium-hero.jpg,https://www.padelmq.com/products/premium-pro-doos-24-tubes-72-ballen?_pos=1&_psq=volt+Premium&_psid=341f8b154&_ss=e,yes,,yes,/images/padel/balls/volt-premium-hero.jpg,KEEP
prod-wilson-premier-padel,wilson-premier-padel,balls,wilson,published,/images/padel/balls/wilson-premier-padel-hero.jpg,https://padelshop.com/nl/products/wilson-premier-padel-balls-1-can,yes,,yes,/images/padel/balls/wilson-premier-padel-hero.jpg,KEEP
prod-wilson-rush-100,wilson-rush-100,balls,wilson,published,/images/padel/balls/wilson-rush-100-hero.jpg,https://www.padelmq.com/products/wilson-rush-pro-5-clay-schoenen-zwart-wit?_pos=1&_psq=wilson+Rush+100&_psid=cc476955b&_ss=e,yes,,yes,/images/padel/balls/wilson-rush-100-hero.jpg,KEEP
prod-adidas-perforated-ac2ba1wh,adidas-perforated-ac2ba1wh,grips,adidas-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-adidas-tacky-feeling,adidas-tacky-feeling,grips,adidas-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-babolat-pro-tour,babolat-pro-tour,grips,babolat,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-babolat-syntec-team,babolat-syntec-team,grips,babolat,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-babolat-vs-original,babolat-vs-original,grips,babolat,published,/images/padel/grips/babolat-vs-original-hero.jpg,https://tennisshot.gr/en-gb/babolat-vs-original-white-x1-padel,yes,,yes,/images/padel/grips/babolat-vs-original-hero.jpg,KEEP
prod-black-crown-black-crown-perforated,black-crown-black-crown-perforated,grips,black-crown,published,/images/padel/grips/black-crown-black-crown-perforated-hero.jpg,https://www.padelmq.com/products/black-crown-patron-xtrem-2025?_pos=1&_psq=black-crown+Black+Crown+Perforated&_psid=c033de535&_ss=e,yes,,yes,/images/padel/grips/black-crown-black-crown-perforated-hero.jpg,KEEP
prod-bullpadel-comfort-overgrip,bullpadel-comfort-overgrip,grips,bullpadel,published,/images/padel/grips/bullpadel-comfort-overgrip-hero.jpg,https://www.padelmq.com/products/bullpadel-overgrips-geel?_pos=1&_psq=bullpadel+Comfort+Overgrip&_psid=d32335c4b&_ss=e,yes,,yes,/images/padel/grips/bullpadel-comfort-overgrip-hero.jpg,KEEP
prod-bullpadel-gb-1705,bullpadel-gb-1705,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bullpadel-gb1201,bullpadel-gb1201,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bullpadel-gb1200-hac,bullpadel-gb1200-hac,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-drop-shot-club,drop-shot-club,grips,drop-shot,published,/images/padel/grips/drop-shot-club-hero.jpg,https://www.padelnuestro.com/int/3-pack-of-drop-shot-club-overgrips,yes,,yes,/images/padel/grips/drop-shot-club-hero.jpg,KEEP
prod-drop-shot-super-dry,drop-shot-super-dry,grips,drop-shot,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-drop-shot-super-tacky,drop-shot-super-tacky,grips,drop-shot,published,/images/padel/grips/drop-shot-super-tacky-hero.jpg,https://www.padelnuestro.com/uk/tub-of-drop-shot-super-tacky-x60-overgrips-30041-p,yes,,yes,/images/padel/grips/drop-shot-super-tacky-hero.jpg,KEEP
prod-enebe-enebe-smooth,enebe-enebe-smooth,grips,enebe,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-prestige-pro,head-prestige-pro,grips,head,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-hydrosorb-comfort,head-hydrosorb-comfort,grips,head,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-hydrosorb-family,head-hydrosorb-family,grips,head,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-padel-pro,head-padel-pro,grips,head,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-padel-pro-perforated,head-padel-pro-perforated,grips,head,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-xtreme-soft-xtremesoft,head-xtreme-soft-xtremesoft,grips,head,published,/images/padel/grips/head-xtreme-soft-xtremesoft-hero.jpg,https://padel.how/equipment/overgrip/head-xtremesoft-overgrip-review/,yes,,yes,/images/padel/grips/head-xtreme-soft-xtremesoft-hero.jpg,KEEP
prod-hesacore-carbon,hesacore-carbon,grips,hesacore,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-hesacore-gel,hesacore-gel,grips,hesacore,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-hesacore-pro-carbon,hesacore-pro-carbon,grips,hesacore,published,/images/padel/grips/hesacore-pro-carbon-hero.jpg,https://www.padelmq.com/products/hesacore-tour-grip-carbon?_pos=1&_psq=hesacore+Pro+Carbon&_psid=695c97206&_ss=e,yes,,yes,/images/padel/grips/hesacore-pro-carbon-hero.jpg,KEEP
prod-hesacore-tour,hesacore-tour,grips,hesacore,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-hesacore-tour-w,hesacore-tour-w,grips,hesacore,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-hesacore-pink-w,hesacore-pink-w,grips,hesacore,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-hesacore-tour-original,hesacore-tour-original,grips,hesacore,published,/images/padel/grips/hesacore-tour-original-hero.jpg,https://eu.hesacore.com/products/padel-hesacore-tour-grip,yes,,yes,/images/padel/grips/hesacore-tour-original-hero.jpg,KEEP
prod-joma-club-cushion,joma-club-cushion,grips,joma,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-kuikma-antislip,kuikma-antislip,grips,kuikma,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-kuikma-overgrip-pro-adherence,kuikma-overgrip-pro-adherence,grips,kuikma,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-nox-custom-grip,nox-custom-grip,grips,nox,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-nox-luxury-pro,nox-luxury-pro,grips,nox,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-nox-h-dri,nox-h-dri,grips,nox,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-shockout-shockout-overgrip,shockout-shockout-overgrip,grips,shockout,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-shockout-100-0062-combo,shockout-100-0062-combo,grips,shockout,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-shockout-shockout,shockout-shockout,grips,shockout,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-siux-elite,siux-elite,grips,siux,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-siux-elite-overgrip,siux-elite-overgrip,grips,siux,published,/images/padel/grips/siux-elite-overgrip-hero.jpg,https://www.padelmq.com/products/siux-trilogy-elite-2026?_pos=1&_psq=siux+Elite+Overgrip&_psid=38bd99a29&_ss=e,yes,,yes,/images/padel/grips/siux-elite-overgrip-hero.jpg,KEEP
prod-starvie-premier-soft,starvie-premier-soft,grips,starvie,published,/images/padel/grips/starvie-premier-soft-hero.jpg,https://www.padelmq.com/products/starvie-brava-soft-2025?_pos=1&_psq=starvie+Premier+Soft&_psid=68e1ab262&_ss=e,yes,,yes,/images/padel/grips/starvie-premier-soft-hero.jpg,KEEP
prod-starvie-tacky-touch,starvie-tacky-touch,grips,starvie,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tecnifibre-contact-pro,tecnifibre-contact-pro,grips,tecnifibre-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tecnifibre-players-pro-feel,tecnifibre-players-pro-feel,grips,tecnifibre-padel,published,/images/padel/grips/tecnifibre-players-pro-feel-hero.jpg,https://www.padelnuestro.com/pt/pack-30-overgrips-tecnifibre-players-pro-feel,yes,,yes,/images/padel/grips/tecnifibre-players-pro-feel-hero.jpg,KEEP
prod-tecnifibre-pro-contact,tecnifibre-pro-contact,grips,tecnifibre-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-tourna-grip-ii,tourna-tourna-grip-ii,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-tourna-grip-original-xl,tourna-tourna-grip-original-xl,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-grip-xl,tourna-grip-xl,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-mega-tac,tourna-mega-tac,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-wilson-wilson-replacement-grip,wilson-wilson-replacement-grip,grips,wilson,published,/images/padel/grips/wilson-wilson-replacement-grip-hero.jpg,https://www.padelmq.com/products/wilson-pro-overgrip-perforated-wit?_pos=1&_psq=wilson+Wilson+Replacement+Grip&_psid=ba663ef1a&_ss=e,yes,,yes,/images/padel/grips/wilson-wilson-replacement-grip-hero.jpg,KEEP
prod-wilson-pro-overgrip-perforated,wilson-pro-overgrip-perforated,grips,wilson,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-wilson-profile-padel,wilson-profile-padel,grips,wilson,published,/images/padel/grips/wilson-profile-padel-hero.jpg,https://www.tradeinn.com/smashinn/en/wilson-profile-padel-overgrip/139879280/p,yes,,yes,/images/padel/grips/wilson-profile-padel-hero.jpg,KEEP
prod-yonex-super-grap,yonex-super-grap,grips,yonex-padel,published,/images/padel/grips/yonex-super-grap-hero.jpg,https://www.totalpadel.com/Yonex_Super_Grap_Overgrip_Black/descpageYONEX-YSOG-EN.html,yes,,yes,/images/padel/grips/yonex-super-grap-hero.jpg,KEEP
prod-kuikma-insulated-backpack-pro-40-l,kuikma-insulated-backpack-pro-40-l,bags,kuikma,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-adidas-weekend-bag-martita-ortega-2026,adidas-weekend-bag-martita-ortega-2026,bags,adidas-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-adidas-accessory-pouch-2026,adidas-accessory-pouch-2026,accessories,adidas-padel,published,/images/padel/accessories/adidas-accessory-pouch-2026-hero.jpg,https://padelmarket.com/en/products/adidas-accessory-bag-red-black-2026-ale-galan-toiletry-bag,yes,,yes,/images/padel/accessories/adidas-accessory-pouch-2026-hero.jpg,KEEP
prod-adidas-shoe-bag-ale-gal-n,adidas-shoe-bag-ale-gal-n,accessories,adidas-padel,published,/images/padel/accessories/adidas-shoe-bag-ale-gal-n-hero.jpg,https://www.padelmq.com/products/adidas-ale-galan-3-5-schoentas-zwart-rood?_pos=1&_psq=adidas+Shoe+Bag+Ale+Gal%C3%A1n&_psid=65fb4f4fa&_ss=e,yes,,yes,/images/padel/accessories/adidas-shoe-bag-ale-gal-n-hero.jpg,KEEP
prod-dunlop-elite-thermo,dunlop-elite-thermo,bags,dunlop-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-dunlop-tour-pro,dunlop-tour-pro,grips,dunlop-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-dunlop-tour-dry,dunlop-tour-dry,grips,dunlop-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-dunlop-protection-tape,dunlop-protection-tape,accessories,dunlop-padel,draft,/images/catalog/fallbacks/accessory.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-joma-vero-virseda-2026,joma-vero-virseda-2026,bags,joma,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-babolat-rh-perf-padel,babolat-rh-perf-padel,bags,babolat,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bullpadel-gb-1201-perforated,bullpadel-gb-1201-perforated,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bullpadel-gb-1202-fixogrip-pro,bullpadel-gb-1202-fixogrip-pro,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bullpadel-gb-1705-sensogrip-pro,bullpadel-gb-1705-sensogrip-pro,grips,bullpadel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-nox-pro-overgrip-perforated,nox-pro-overgrip-perforated,grips,nox,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-wilson-profile-padel-overgrip,wilson-profile-padel-overgrip,grips,wilson,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-oxdog-gold-pro,oxdog-gold-pro,grips,oxdog,published,/images/padel/grips/oxdog-gold-pro-hero.jpg,https://oxdogpadel.com/en-us/products/gold-pro-overgrip-x3,yes,,yes,/images/padel/grips/oxdog-gold-pro-hero.jpg,KEEP
prod-oxdog-gold-sticky,oxdog-gold-sticky,grips,oxdog,published,/images/padel/grips/oxdog-gold-sticky-hero.jpg,https://oxdogpadel.com/en-us/products/gold-sticky-overgrip-x3,yes,,yes,/images/padel/grips/oxdog-gold-sticky-hero.jpg,KEEP
prod-oxdog-no1,oxdog-no1,accessories,oxdog,draft,/images/catalog/fallbacks/accessory.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-black-crown-plus,black-crown-plus,bags,black-crown,published,/images/padel/bags/black-crown-plus-hero.jpg,https://www.padelmq.com/en/products/black-crown-plus-black-padel-bag,yes,,yes,/images/padel/bags/black-crown-plus-hero.jpg,KEEP
prod-lok-one-gen-2,lok-one-gen-2,bags,lok,published,/images/padel/bags/lok-one-gen-2-hero.jpg,https://www.padelshack.com/product/lok-racket-bag-one-gen-2-blackorange-2026/,yes,,yes,/images/padel/bags/lok-one-gen-2-hero.jpg,KEEP
prod-lok-accessory-bag-gen-2,lok-accessory-bag-gen-2,bags,lok,published,/images/padel/bags/lok-accessory-bag-gen-2-hero.jpg,https://padelmarket.com/en/products/lok-gen-2-black-orange-2026-toiletry-bag,yes,,yes,/images/padel/bags/lok-accessory-bag-gen-2-hero.jpg,KEEP
prod-sane-nitro,sane-nitro,balls,sane,draft,/images/padel/products/balls.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-core,sane-core,balls,sane,draft,/images/padel/products/balls.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-spin-premium,sane-spin-premium,balls,sane,draft,/images/padel/products/balls.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-feel,sane-feel,grips,sane,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-pro-elegance,sane-pro-elegance,bags,sane,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-pro-sport,sane-pro-sport,bags,sane,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-everyday,sane-everyday,bags,sane,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-volt-volt-padelbag,volt-volt-padelbag,bags,volt-padel,published,/images/padel/bags/volt-volt-padelbag-hero.jpg,https://padelshop.com/products/volt-padel-bag-black,yes,,yes,/images/padel/bags/volt-volt-padelbag-hero.jpg,KEEP
prod-volt-volt-premium,volt-volt-premium,grips,volt-padel,published,/images/padel/grips/volt-volt-premium-hero.jpg,https://padelpop.lt/produktas/volt-premium-padelio-overgripai/,yes,,yes,/images/padel/grips/volt-volt-premium-hero.jpg,KEEP
prod-osaka-sports-padel-bag,osaka-sports-padel-bag,bags,osaka-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-osaka-sports-backpack,osaka-sports-backpack,bags,osaka-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-osaka-pro-tour-duffel,osaka-pro-tour-duffel,bags,osaka-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-osaka-osaka-overgrip,osaka-osaka-overgrip,grips,osaka-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-royal-padel-royal-overgrip,royal-padel-royal-overgrip,grips,royal-padel,published,/images/padel/grips/royal-padel-royal-overgrip-hero.jpg,https://royalpadel.com/en/product/bobina-overgrips-royal-padel-60/,yes,,yes,/images/padel/grips/royal-padel-royal-overgrip-hero.jpg,KEEP
prod-rs-pro-padel-bag,rs-pro-padel-bag,bags,rs-padel,draft,/images/padel/products/bag.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-rs-pro-tour-overgrip,rs-pro-tour-overgrip,grips,rs-padel,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-bounce-filtertech-padel,bounce-filtertech-padel,accessories,bounce-tube,draft,/images/catalog/fallbacks/accessory.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-4on-totalgrip-paste,4on-totalgrip-paste,accessories,4on,published,/images/padel/accessories/4on-totalgrip-paste-hero.jpg,https://www.4on.store/products/totalgrip/4on-totalgrip-paste,yes,,yes,/images/padel/accessories/4on-totalgrip-paste-hero.jpg,KEEP
prod-4on-totaldry,4on-totaldry,accessories,4on,draft,/images/catalog/fallbacks/accessory.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-4on-swiftgrip,4on-swiftgrip,grips,4on,published,/images/padel/grips/4on-swiftgrip-hero.jpg,https://www.padelmq.com/products/swiftgrip?_pos=1&_psq=4on+SwiftGrip&_psid=ee76e615a&_ss=e,yes,,yes,/images/padel/grips/4on-swiftgrip-hero.jpg,KEEP
prod-4on-premium-comfort,4on-premium-comfort,grips,4on,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-4on-pro-t1,4on-pro-t1,balls,4on,published,/images/padel/balls/4on-pro-t1-hero.jpg,https://www.4on.store/products/padelballs/4on-pro-t1-padel-balls-3p-tube,yes,,yes,/images/padel/balls/4on-pro-t1-hero.jpg,KEEP
prod-shockout-dual-pro,shockout-dual-pro,grips,shockout,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-shockout-shockout-perforated,shockout-shockout-perforated,grips,shockout,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-tourna-tac-xl,tourna-tourna-tac-xl,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-tourna-tourna-tuff,tourna-tourna-tuff,grips,tourna,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-sane-core-overgrip,sane-core-overgrip,grips,sane,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-noene-anti-shock-grip-padel,noene-anti-shock-grip-padel,grips,noene,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-noene-undergrip-anti-shock,noene-undergrip-anti-shock,grips,noene,draft,/images/padel/products/grips.svg,,no,not_authentic_photograph,no,,STAY_DRAFT
prod-head-prime-tour,head-prime-tour,grips,head,published,/images/padel/grips/head-prime-tour-hero.jpg,https://www.padelnuestro.com/bolsa-30-uds-overgrip-head-prime-tour-285641-bk,yes,,yes,/images/padel/grips/head-prime-tour-hero.jpg,KEEP
prod-bullpadel-vertex-w,bullpadel-vertex-w,shoes,bullpadel,published,/images/padel/products/bullpadel-vertex-w-hero.jpg,https://www.bullpadel.com,yes,,yes,/images/padel/products/bullpadel-vertex-w-hero.jpg,KEEP
