productId,category,brandId,brand,model,generation,variant,identityKey,lifecycleStatus,publicationStatus,currentHero,currentHeroSource,status,candidateSource,candidateImage,identityConfidence,semanticChecks,hasOffer,notes
prod-varlion-ambassador,bags,brand-varlion,varlion,Ambassador,2025/2026,Black,padel|bags|varlion|ambassador|2025-2026|black,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-ambassador-.html | https://www.varlion.com/gb/padel/bags/padel-racket-bags/padel-bag-ambassador-.html
prod-varlion-summum-backpack,bags,brand-varlion,varlion,Summum Backpack,2025/2026,,padel|bags|varlion|summum-backpack|2025-2026,current,published,/images/padel/bags/varlion-summum-backpack-hero.jpg,padelmq-suggest · varlion Summum Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-varlion-summum-pro,bags,brand-varlion,varlion,Summum Pro,2025/2026,,padel|bags|varlion|summum-pro|2025-2026,current,published,/images/padel/bags/varlion-summum-pro-hero.jpg,Varlion Summum Pro padel bag,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-bela-super-tour-backpack,bags,brand-wilson-padel,wilson,Bela Super Tour Backpack,current,colorways collapsed (Black; White),padel|bags|wilson|bela-super-tour-backpack|current|colorways-collapsed-black-white,current,published,/images/padel/bags/wilson-bela-super-tour-backpack-hero.jpg,json-ld · wilson Bela Super Tour Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-wilson-bela-backpack,bags,brand-wilson-padel,wilson,Bela Backpack,current,,padel|bags|wilson|bela-backpack|current,current,published,/images/padel/bags/wilson-bela-backpack-hero.jpg,og:image · wilson Bela Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-super-tour-2026,bags,brand-wilson-padel,wilson,Super Tour 2026,2026,,padel|bags|wilson|super-tour-2026|2026,current,published,/images/padel/bags/wilson-super-tour-2026-hero.jpg,og:image · wilson Super Tour 2026,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-adidas-pro-bounce,balls,brand-adidas-padel,adidas,Pro Bounce,current,competition/club,padel|balls|adidas|pro-bounce|current|competition-club,current,published,/images/padel/balls/adidas-pro-bounce-hero.jpg,padelmq-suggest · adidas Pro Bounce,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-adidas-serie-tour,balls,brand-adidas-padel,adidas,Serie+ Tour,current,,padel|balls|adidas|serie-tour|current,current,draft,,,MEDIA_MISSING,,http://padelshop.com/cdn/shop/files/OG_image.png?v=1784186775,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelshop.com/collections/adidas-padel-balls | https://padelshop.com/collections/adidas-padel-balls
prod-babolat-ace,balls,brand-babolat-padel,babolat,Ace,current,premium/all-round,padel|balls|babolat|ace|current|premium-all-round,current,draft,,,MEDIA_MISSING,,https://padelmagazine.fr/wp-content/uploads/2026/07/Guide-et-Comparatif-2025-Comment-choisir-votre-balle-de-padel-parmi-32-references-.jpg,44,,no,REJECTED — logo_or_banner_url. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.tiendapadelpoint.com/en/3-ball-pot-babolat-ace-padel-en | https://padelave.com/collections/padel-balls | https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/
prod-babolat-court,balls,brand-babolat-padel,babolat,Court,current,competition,padel|balls|babolat|court|current|competition,current,published,/images/padel/balls/babolat-court-hero.jpg,og:image · babolat Court,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-babolat-short,balls,brand-babolat-padel,babolat,Short,unknown,beginner/training,padel|balls|babolat|short|unknown|beginner-training,current,published,/images/padel/balls/babolat-short-hero.jpg,padelmq-suggest · babolat Short,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-black-crown-one,balls,brand-black-crown,black-crown,One,current,control/durability,padel|balls|black-crown|one|current|control-durability,current,published,/images/padel/balls/black-crown-one-hero.jpg,retailer-shopify-json · black-crown One,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-black-crown-pro,balls,brand-black-crown,black-crown,Pro,current,match/fast,padel|balls|black-crown|pro|current|match-fast,current,published,/images/padel/balls/black-crown-pro-hero.jpg,retailer-shopify-json · black-crown Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-fip-next,balls,brand-bullpadel,bullpadel,FIP Next,current (Next gen),standard,padel|balls|bullpadel|fip-next|current-next-gen|standard,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/Bullpadel-Next-Pro-Box-24Tubes-PadeLMQ.jpg?v=1786267928,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bullpadel.com/gb/77-balls | https://www.bullpadel.com/gb/77-balls | https://padel-magazine.co.uk/stephane-penso-tests-the-ball-bullpadel-next-pro/
prod-bullpadel-fip-next-pro,balls,brand-bullpadel,bullpadel,FIP Next Pro,current (Next gen),speed/competition,padel|balls|bullpadel|fip-next-pro|current-next-gen|speed-competition,current,published,/images/padel/balls/bullpadel-fip-next-pro-hero.jpg,og:image · bullpadel FIP Next Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-next,balls,brand-bullpadel,bullpadel,Next,2026,,padel|balls|bullpadel|next|2026,current,published,/images/padel/balls/bullpadel-next-hero.jpg,og:image · bullpadel Next,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-next-pro,balls,brand-bullpadel,bullpadel,Next Pro,2026,,padel|balls|bullpadel|next-pro|2026,current,draft,,,MEDIA_MISSING,,http://mrhsport.com/cdn/shop/articles/Untitled_design_99.png?v=1772124835,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bullpadel.com | https://mrhsport.com/blogs/the-clubhouse-blog/bullpadel-padel-balls-explained-premium-pro-next-next-pro
prod-drop-shot-speed-tech,balls,brand-drop-shot,drop-shot,Speed Tech,current,,padel|balls|drop-shot|speed-tech|current,current,published,/images/padel/balls/drop-shot-speed-tech-hero.jpg,padelmq-suggest · drop-shot Speed Tech,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-tournament-speed-pro,balls,brand-drop-shot,drop-shot,Tournament Speed Pro,current,,padel|balls|drop-shot|tournament-speed-pro|current,current,published,/images/padel/balls/drop-shot-tournament-speed-pro-hero.jpg,padelmq-suggest · drop-shot Tournament Speed Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-tournament-tech,balls,brand-drop-shot,drop-shot,Tournament Tech,current,competition,padel|balls|drop-shot|tournament-tech|current|competition,current,published,/images/padel/balls/drop-shot-tournament-tech-hero.jpg,manual-approve · drop-shot Tournament Tech,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-training-tech,balls,brand-drop-shot,drop-shot,Training Tech,current,,padel|balls|drop-shot|training-tech|current,current,published,/images/padel/balls/drop-shot-training-tech-hero.jpg,padelmq-suggest · drop-shot Training Tech,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-dunlop-eco,balls,brand-dunlop-padel,dunlop,Eco,current,pressureless training/bulk,padel|balls|dunlop|eco|current|pressureless-training-bulk,current,published,/images/padel/balls/dunlop-eco-hero.jpg,og:image · dunlop Eco,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-dunlop-pro,balls,brand-dunlop-padel,dunlop,Pro,current,competition,padel|balls|dunlop|pro|current|competition,current,published,/images/padel/balls/dunlop-pro-hero.jpg,retailer-shopify-json · dunlop Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-dunlop-team,balls,brand-dunlop-padel,dunlop,Team,current,recreational/club,padel|balls|dunlop|team|current|recreational-club,current,draft,,,MEDIA_MISSING,,,0,,no,REJECTED_WRONG_PRODUCT — triage download failed visual identity check; hero revoked. Needs manufacturer PDP packshot. Research hints: https://thepadelgang.co.uk/dunlop-pro-padel-balls/ | https://padelshop.com/nl/collections/padelballen
prod-fila-premium,balls,brand-fila-padel,fila,Premium,current,,padel|balls|fila|premium|current,current,published,/images/padel/balls/fila-premium-hero.jpg,padelmq-suggest · fila Premium,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-fila-premium-pro,balls,brand-fila-padel,fila,Premium Pro,current,,padel|balls|fila|premium-pro|current,current,published,/images/padel/balls/fila-premium-pro-hero.jpg,padelmq-suggest · fila Premium Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-nerbo,balls,brand-nox,nox,Nerbo,current,standard/competition,padel|balls|nox|nerbo|current|standard-competition,current,published,/images/padel/balls/nox-nerbo-hero.jpg,og:image · nox Nerbo,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-nerbo-speed,balls,brand-nox,nox,Nerbo+ Speed,current,speed,padel|balls|nox|nerbo-speed|current|speed,current,published,/images/padel/balls/nox-nerbo-speed-hero.jpg,json-ld · nox Nerbo+ Speed,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-pro-titanium,balls,brand-nox,nox,Pro Titanium,current,competition (3 or 4-ball packs same SKU family),padel|balls|nox|pro-titanium|current|competition-3-or-4-ball-packs-same-sku-family,current,published,/images/padel/balls/nox-pro-titanium-hero.jpg,og:image · nox Pro Titanium,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-osaka-pro-tour,balls,brand-osaka-padel,osaka,Pro Tour,current,all-round,padel|balls|osaka|pro-tour|current|all-round,current,published,/images/padel/balls/osaka-pro-tour-hero.jpg,retailer-shopify-json · osaka Pro Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-osaka-vision,balls,brand-osaka-padel,osaka,Vision,current,training/feel,padel|balls|osaka|vision|current|training-feel,current,published,/images/padel/balls/osaka-vision-hero.jpg,retailer-shopify-json · osaka Vision,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-boost,balls,brand-oxdog,oxdog,Boost,current,speed,padel|balls|oxdog|boost|current|speed,current,published,/images/padel/balls/oxdog-boost-hero.jpg,retailer-shopify-json · oxdog Boost,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-pallap-competition-01,balls,brand-pallap,pallap,Competition 01,current,competition,padel|balls|pallap|competition-01|current|competition,current,draft,,,MEDIA_MISSING,,https://padelmagazine.fr/wp-content/uploads/2026/07/Guide-et-Comparatif-2025-Comment-choisir-votre-balle-de-padel-parmi-32-references-.jpg,44,,no,REJECTED — logo_or_banner_url. No authentic registered hero; stays draft via media publish gate. Research hints: https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/
prod-rs-champions-choice,balls,brand-rs-padel,rs,Champions Choice,current,tournament,padel|balls|rs|champions-choice|current|tournament,current,published,/images/padel/balls/rs-champions-choice-hero.jpg,retailer-shopify-json · rs Champions Choice,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-rs-nova-x,balls,brand-rs-padel,rs,Nova X,current,mid-speed,padel|balls|rs|nova-x|current|mid-speed,current,published,/images/padel/balls/rs-nova-x-hero.jpg,retailer-shopify-json · rs Nova X,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-siux-neo,balls,brand-siux,siux,Neo,current,standard/control,padel|balls|siux|neo|current|standard-control,current,published,/images/padel/balls/siux-neo-hero.jpg,og:image · siux Neo,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-siux-neo-speed,balls,brand-siux,siux,Neo Speed,2026,,padel|balls|siux|neo-speed|2026,current,published,/images/padel/balls/siux-neo-speed-hero.jpg,padelmq-suggest · siux Neo Speed,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-siux-neo-speed-neo-s,balls,brand-siux,siux,Neo Speed (Neo S),current,speed,padel|balls|siux|neo-speed-neo-s|current|speed,current,published,/images/padel/balls/siux-neo-speed-neo-s-hero.jpg,og:image · siux Neo Speed (Neo S),MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-slazenger-challenge-no-1,balls,brand-slazenger-padel,slazenger,Challenge No.1,current,competition,padel|balls|slazenger|challenge-no-1|current|competition,current,draft,,,MEDIA_MISSING,,,0,,no,REJECTED_WRONG_PRODUCT — triage download failed visual identity check; hero revoked. Needs manufacturer PDP packshot. Research hints: https://www.slazenger.com/slazenger-padel-balls-3-balls-738846 | https://www.lovellsports.com/products/slazenger-padel-balls-3-ball | https://padelshop.com/collections/slazenger-padel-balls
prod-tecnifibre-padel-tour,balls,brand-tecnifibre-padel,tecnifibre,Padel Tour,current/limited,competition,padel|balls|tecnifibre|padel-tour|current-limited|competition,current,published,/images/padel/balls/tecnifibre-padel-tour-hero.jpg,og:image · tecnifibre Padel Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tecnifibre-x-one,balls,brand-tecnifibre-padel,tecnifibre,X-One,current,premium,padel|balls|tecnifibre|x-one|current|premium,current,published,/images/padel/balls/tecnifibre-x-one-hero.jpg,padelmq-suggest · tecnifibre X-One,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tretorn-serie-padel-control,balls,brand-tretorn-padel,tretorn,Serie+ Padel Control,current,control,padel|balls|tretorn|serie-padel-control|current|control,current,published,/images/padel/balls/tretorn-serie-padel-control-hero.jpg,og:image · tretorn Serie+ Padel Control,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tretorn-serie-padel-tour,balls,brand-tretorn-padel,tretorn,Serie+ Padel Tour,current,speed,padel|balls|tretorn|serie-padel-tour|current|speed,current,published,/images/padel/balls/tretorn-serie-padel-tour-hero.jpg,og:image · tretorn Serie+ Padel Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-varlion-summum-pro-s,balls,brand-varlion,varlion,Summum Pro S,current,,padel|balls|varlion|summum-pro-s|current,current,published,/images/padel/balls/varlion-summum-pro-s-hero.jpg,Varlion Summum Pro S ball box,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-varlion-summum-pro-w,balls,brand-varlion,varlion,Summum Pro W,current,,padel|balls|varlion|summum-pro-w|current,current,published,/images/padel/balls/varlion-summum-pro-w-hero.jpg,Varlion Summum Pro W ball box,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-volt-premium,balls,brand-volt-padel,volt,Premium,current,,padel|balls|volt|premium|current,current,published,/images/padel/balls/volt-premium-hero.jpg,padelmq-suggest · volt Premium,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-premier-padel,balls,brand-wilson-padel,wilson,Premier Padel,current,standard/control,padel|balls|wilson|premier-padel|current|standard-control,current,published,/images/padel/balls/wilson-premier-padel-hero.jpg,retailer-shopify-json · wilson Premier Padel,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-rush-100,balls,brand-wilson-padel,wilson,Rush 100,current,value/club,padel|balls|wilson|rush-100|current|value-club,current,published,/images/padel/balls/wilson-rush-100-hero.jpg,padelmq-suggest · wilson Rush 100,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-adidas-perforated-ac2ba1wh,grips,brand-adidas-padel,adidas,Perforated / AC2BA1WH,current,white microperforated; 3-pack,padel|grips|adidas|perforated-ac2ba1wh|current|white-microperforated-3-pack,current,draft,,,MEDIA_MISSING,,https://padellifeshop.com/wp-content/uploads/2026/03/ADIDAS-Padel-Overgrip-Tacky-Feeling-White-x3.webp,82,,no,REJECTED — approve_failed_shared-hero hash collision for prod-adidas-perforated-ac2ba1wh: same bytes as /images/padel/grips/adidas-tacky-feeling-h. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.adidas.com | https://padel-spain.es/gb/accesories-of-paddle/214712-adidas-perforated-overgrip-3-pack-white-8436548248185.html|https://padellifeshop.com/product/adidas-overgrip-perforated-x3-white/
prod-adidas-tacky-feeling,grips,brand-adidas-padel,adidas,Tacky Feeling,current,white; 3-pack,padel|grips|adidas|tacky-feeling|current|white-3-pack,current,published,/images/padel/grips/adidas-tacky-feeling-hero.jpg,og:image · adidas Tacky Feeling,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-babolat-pro-tour,grips,brand-babolat-padel,babolat,Pro Tour,current,x3; comfort cushion overgrip,padel|grips|babolat|pro-tour|current|x3-comfort-cushion-overgrip,current,published,/images/padel/grips/babolat-pro-tour-hero.jpg,padelmq-suggest · babolat Pro Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-babolat-syntec-team,grips,brand-babolat-padel,babolat,Syntec Team,current,1 unit; softer Syntec family,padel|grips|babolat|syntec-team|current|1-unit-softer-syntec-family,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/Babolat-Padelbal-court-tube-padeLMQ-1.jpg?v=1731854351,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.babolat.com | https://www.babolat.com
prod-babolat-vs-original,grips,brand-babolat-padel,babolat,VS Original,current,white; ~0.43 mm thinnest; x1/x3,padel|grips|babolat|vs-original|current|white-0-43-mm-thinnest-x1-x3,current,published,/images/padel/grips/babolat-vs-original-hero.jpg,json-ld · babolat VS Original,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-black-crown-black-crown-perforated,grips,brand-black-crown,black-crown,Black Crown Perforated,current,3/12/100 packs,padel|grips|black-crown|black-crown-perforated|current|3-12-100-packs,current,published,/images/padel/grips/black-crown-black-crown-perforated-hero.jpg,padelmq-suggest · black-crown Black Crown Perforated,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-comfort-overgrip,grips,brand-bullpadel,bullpadel,Comfort Overgrip,current,,padel|grips|bullpadel|comfort-overgrip|current,current,published,/images/padel/grips/bullpadel-comfort-overgrip-hero.jpg,padelmq-suggest · bullpadel Comfort Overgrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-gb-1705,grips,brand-bullpadel,bullpadel,GB-1705,current,colored overgrips; 3-packs,padel|grips|bullpadel|gb-1705|current|colored-overgrips-3-packs,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.bullpadel.com | https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html
prod-bullpadel-gb1201,grips,brand-bullpadel,bullpadel,GB1201,current,black/white; micro-perforated; 3-pack and box-50,padel|grips|bullpadel|gb1201|current|black-white-micro-perforated-3-pack-and-box-50,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/three-lime-green-bullpadel-grip-tapes-side-by-side.png?v=1770752842,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html | https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html
prod-bullpadel-gb1200-hac,grips,brand-bullpadel,bullpadel,GB1200 HaC,current,white; 3-pack (+ club boxes),padel|grips|bullpadel|gb1200-hac|current|white-3-pack-club-boxes,current,draft,,,MEDIA_MISSING,,https://www.padelmq.com/cdn/shop/files/three-white-bullpadel-grip-tapes-side-by-side_1200x800.png?v=1770745017,59,,yes,REJECTED — reresearch_failed_shared-hero hash collision for prod-bullpadel-gb1200-hac: same bytes as /images/padel/grips/bullpadel-comfort-overgrip-h. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bullpadel.com | https://www.zonadepadel.uk/bullpadel/1390-overgrips-gb1200-blancos.html|https://www.padelmq.com/en/products/bullpadel-overgrips-white
prod-drop-shot-club,grips,brand-drop-shot,drop-shot,Club,current,multicolor value; 3-pack (+60),padel|grips|drop-shot|club|current|multicolor-value-3-pack-60,current,published,/images/padel/grips/drop-shot-club-hero.jpg,og:image · drop-shot Club,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-super-dry,grips,brand-drop-shot,drop-shot,Super Dry,current,,padel|grips|drop-shot|super-dry|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate.
prod-drop-shot-super-tacky,grips,brand-drop-shot,drop-shot,Super Tacky,current,perforated tacky; 3-pack (+60 tub),padel|grips|drop-shot|super-tacky|current|perforated-tacky-3-pack-60-tub,current,published,/images/padel/grips/drop-shot-super-tacky-hero.jpg,og:image · drop-shot Super Tacky,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-enebe-enebe-smooth,grips,brand-enebe,enebe,Enebe Smooth,current,white; 3-pack,padel|grips|enebe|enebe-smooth|current|white-3-pack,current,published,/images/padel/grips/enebe-enebe-smooth-hero.jpg,padelmq-suggest · enebe Enebe Smooth,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-prestige-pro,grips,brand-head-padel,head,Prestige Pro,current,,padel|grips|head|prestige-pro|current,current,published,/images/padel/grips/head-prestige-pro-hero.jpg,padelmq-suggest · head Prestige Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-hydrosorb-comfort,grips,brand-head-padel,head,Hydrosorb Comfort,current,black; 1 unit; ~2.1 mm thick class,padel|grips|head|hydrosorb-comfort|current|black-1-unit-2-1-mm-thick-class,current,draft,,,MEDIA_MISSING,,https://tennisshot.gr/image/cache/catalog/Replacement%20grips/Head/head_hydrosorb_comfort_black_285313_bk-750x975.jpg,64,,no,REJECTED — reresearch_failed_shared-hero hash collision for prod-head-hydrosorb-comfort: same bytes as /images/padel/grips/head-hydrosorb-hero.jpg. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.head.com | https://tennisshot.gr/en-gb/head-hydrosorb-comfort-replacement-grip-black
prod-head-hydrosorb-family,grips,brand-head-padel,head,Hydrosorb family,current,thinner Hydrosorb siblings vs Comfort,padel|grips|head|hydrosorb-family|current|thinner-hydrosorb-siblings-vs-comfort,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.head.com | https://tennisshot.gr/
prod-head-padel-pro,grips,brand-head-padel,head,Padel Pro,current,white; multipacks common,padel|grips|head|padel-pro|current|white-multipacks-common,current,published,/images/padel/grips/head-padel-pro-hero.jpg,retailer-shopify-json · head Padel Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-padel-pro-perforated,grips,brand-head-padel,head,Padel Pro Perforated,current,black; perforated padel overwrap,padel|grips|head|padel-pro-perforated|current|black-perforated-padel-overwrap,current,published,/images/padel/grips/head-padel-pro-perforated-hero.jpg,padelmq-suggest · head Padel Pro Perforated,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-xtreme-soft-xtremesoft,grips,brand-head-padel,head,Xtreme Soft / XtremeSoft,current,white/black/colors; 1-unit and multipacks,padel|grips|head|xtreme-soft-xtremesoft|current|white-black-colors-1-unit-and-multipacks,current,published,/images/padel/grips/head-xtreme-soft-xtremesoft-hero.jpg,og:image · head Xtreme Soft / XtremeSoft,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-hesacore-carbon,grips,brand-hesacore,hesacore,Carbon,current,stiff carbon-filament feedback,padel|grips|hesacore|carbon|current|stiff-carbon-filament-feedback,current,published,/images/padel/grips/hesacore-carbon-hero.jpg,og:image · hesacore Carbon,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-hesacore-gel,grips,brand-hesacore,hesacore,Gel,current,softest / max vibration cushion,padel|grips|hesacore|gel|current|softest-max-vibration-cushion,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/grip-hesacore-bullpadel-gel-azul-claro-1100x1100.jpg?v=1777053989,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://shop.hesacore.com/products/padel-hesacore-tour-grip-gel | https://shop.hesacore.com/products/padel-hesacore-tour-grip-gel|https://www.padelmq.com/en-eu/products/hesacore-tour-grip-gel
prod-hesacore-pro-carbon,grips,brand-hesacore,hesacore,Pro Carbon,current,,padel|grips|hesacore|pro-carbon|current,current,published,/images/padel/grips/hesacore-pro-carbon-hero.jpg,padelmq-suggest · hesacore Pro Carbon,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
