url,pageType,sport,publicationStatus,qualityStatus,launchEligibility,robots,canonical,inSitemap,inboundLinks,reason
/reviews/cep-calf-sleeves-3,Review,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/cep-calf-sleeves-3,yes,,decisionScore=100|words=3916
/reviews/patagonia-houdini-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/patagonia-houdini-men,yes,,decisionScore=100|words=4012
/reviews/brooks-sherpa-7-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-sherpa-7-men,yes,,decisionScore=100|words=3909
/reviews/salomon-bonatti-wp-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-bonatti-wp-men,yes,,decisionScore=100|words=4032
/reviews/salomon-bonatti-wp-women,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-bonatti-wp-women,yes,,decisionScore=100|words=3912
/reviews/ciele-gocap-athletics,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ciele-gocap-athletics,yes,,decisionScore=100|words=3956
/reviews/rabbit-fuel-n-fly-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/rabbit-fuel-n-fly-men,yes,,decisionScore=100|words=3978
/reviews/brooks-chaser-5-women,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-chaser-5-women,yes,,decisionScore=100|words=4036
/reviews/patagonia-capilene-midweight-zip-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/patagonia-capilene-midweight-zip-men,yes,,decisionScore=100|words=4004
/reviews/brooks-method-tight-women,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-method-tight-women,yes,,decisionScore=100|words=3897
/reviews/maurten-drink-mix-320,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/maurten-drink-mix-320,yes,,decisionScore=100|words=4016
/reviews/maurten-gel-160,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/maurten-gel-160,yes,,decisionScore=100|words=3967
/reviews/maurten-gel-100,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/maurten-gel-100,yes,,decisionScore=100|words=4052
/reviews/precision-pf30-gel,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/precision-pf30-gel,yes,,decisionScore=100|words=4036
/reviews/styrkr-mix90,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/styrkr-mix90,yes,,decisionScore=100|words=3950
/reviews/maurten-gel-100-caf-100,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/maurten-gel-100-caf-100,yes,,decisionScore=100|words=4047
/reviews/neversecond-c30-gel,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/neversecond-c30-gel,yes,,decisionScore=100|words=4040
/reviews/sis-beta-fuel-gel,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/sis-beta-fuel-gel,yes,,decisionScore=100|words=4014
/reviews/maurten-drink-mix-160,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/maurten-drink-mix-160,yes,,decisionScore=100|words=4042
/reviews/neversecond-c30-sports-drink,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/neversecond-c30-sports-drink,yes,,decisionScore=100|words=4047
/reviews/oakley-radar-ev-path,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oakley-radar-ev-path,yes,,decisionScore=100|words=4058
/reviews/oakley-sutro-lite,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oakley-sutro-lite,yes,,decisionScore=100|words=3926
/reviews/oakley-kato,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oakley-kato,yes,,decisionScore=100|words=3960
/reviews/oakley-flak-2-0-xl,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oakley-flak-2-0-xl,yes,,decisionScore=100|words=3939
/reviews/smith-shift-mag,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/smith-shift-mag,yes,,decisionScore=100|words=4025
/reviews/julbo-ultimate,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/julbo-ultimate,yes,,decisionScore=100|words=4058
/reviews/100-percent-s3,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/100-percent-s3,yes,,decisionScore=100|words=3923
/reviews/body-glide-original,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/body-glide-original,yes,,decisionScore=100|words=3900
/reviews/squirrels-nut-butter,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/squirrels-nut-butter,yes,,decisionScore=100|words=3970
/reviews/2toms-sportshield,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/2toms-sportshield,yes,,decisionScore=100|words=4015
/reviews/garmin-enduro-3,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-enduro-3,yes,,decisionScore=100|words=3995
/reviews/garmin-instinct-3,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-instinct-3,yes,,decisionScore=100|words=3943
/reviews/garmin-vivoactive-6,Review,"sport-running,sport-cycling,sport-swimming,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-vivoactive-6,yes,,decisionScore=100|words=4006
/reviews/garmin-forerunner-265s,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-265s,yes,,decisionScore=100|words=3980
/reviews/garmin-epix-pro-gen-2,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-epix-pro-gen-2,yes,,decisionScore=100|words=4021
/reviews/coros-pace-4,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-pace-4,yes,,decisionScore=100|words=3940
/reviews/coros-vertix-2s,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-vertix-2s,yes,,decisionScore=100|words=3969
/reviews/suunto-vertical-2,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-vertical-2,yes,,decisionScore=100|words=3968
/reviews/suunto-run,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-run,yes,,decisionScore=100|words=3914
/reviews/polar-grit-x2,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-grit-x2,yes,,decisionScore=100|words=3940
/reviews/polar-pacer,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-pacer,yes,,decisionScore=100|words=3961
/reviews/apple-watch-series-10,Review,"sport-running,sport-training,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-watch-series-10,yes,,decisionScore=100|words=3933
/reviews/samsung-galaxy-watch-ultra,Review,"sport-running,sport-cycling,sport-swimming,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/samsung-galaxy-watch-ultra,yes,,decisionScore=100|words=3960
/reviews/amazfit-t-rex-3-pro,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amazfit-t-rex-3-pro,yes,,decisionScore=100|words=3910
/reviews/amazfit-active-2,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amazfit-active-2,yes,,decisionScore=100|words=3995
/reviews/adidas-adizero-adios-pro-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-adizero-adios-pro-4,yes,,decisionScore=100|words=3927
/reviews/adidas-adizero-boston-13,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-adizero-boston-13,yes,,decisionScore=100|words=3964
/reviews/adidas-adizero-evo-sl,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-adizero-evo-sl,yes,,decisionScore=100|words=3924
/reviews/adidas-terrex-agravic-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-terrex-agravic-3,yes,,decisionScore=100|words=4004
/reviews/adidas-ultraboost-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-ultraboost-5,yes,,decisionScore=100|words=3922
/reviews/altra-escalante-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/altra-escalante-4,yes,,decisionScore=100|words=3991
/reviews/altra-experience-flow,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/altra-experience-flow,yes,,decisionScore=100|words=3932
/reviews/altra-lone-peak-8,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/altra-lone-peak-8,yes,,decisionScore=100|words=3973
/reviews/altra-paradigm-7,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/altra-paradigm-7,yes,,decisionScore=100|words=3980
/reviews/altra-torin-8,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/altra-torin-8,yes,,decisionScore=100|words=3918
/reviews/apple-airpods-pro-2,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-airpods-pro-2,yes,,decisionScore=100|words=3971
/reviews/apple-watch-ultra-2,Review,"sport-running,sport-cycling,sport-swimming,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-watch-ultra-2,yes,,decisionScore=100|words=3904
/reviews/asics-gel-cumulus-27,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gel-cumulus-27,yes,,decisionScore=100|words=3888
/reviews/asics-gel-nimbus-27,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gel-nimbus-27,yes,,decisionScore=100|words=3951
/reviews/asics-gel-trabuco-13,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gel-trabuco-13,yes,,decisionScore=100|words=3976
/reviews/asics-gt-1000-13,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gt-1000-13,yes,,decisionScore=100|words=3998
/reviews/asics-gt-2000-14,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gt-2000-14,yes,,decisionScore=100|words=3983
/reviews/asics-metaspeed-sky-paris,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-metaspeed-sky-paris,yes,,decisionScore=100|words=3937
/reviews/asics-novablast-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-novablast-4,yes,,decisionScore=100|words=3910
/reviews/assaultrunner-elite,Review,"sport-training,sport-hyrox,sport-running",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/assaultrunner-elite,yes,,decisionScore=100|words=3967
/reviews/assaultrunner-pro,Review,"sport-training,sport-hyrox,sport-running",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/assaultrunner-pro,yes,,decisionScore=100|words=3977
/reviews/black-diamond-distance-8,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/black-diamond-distance-8,yes,,decisionScore=100|words=4035
/reviews/black-diamond-spot-400-r,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/black-diamond-spot-400-r,yes,,decisionScore=100|words=3887
/reviews/bose-ultra-open-earbuds,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/bose-ultra-open-earbuds,yes,,decisionScore=100|words=3900
/reviews/brooks-cascadia-18,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-cascadia-18,yes,,decisionScore=100|words=4007
/reviews/brooks-ghost-16,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-ghost-16,yes,,decisionScore=100|words=3873
/reviews/brooks-glycerin-21,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-glycerin-21,yes,,decisionScore=100|words=3977
/reviews/brooks-glycerin-gts-22,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-glycerin-gts-22,yes,,decisionScore=100|words=3953
/reviews/brooks-hyperion-max-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-hyperion-max-2,yes,,decisionScore=100|words=3914
/reviews/camelbak-apex-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-apex-pro,yes,,decisionScore=100|words=4040
/reviews/camelbak-circuit-run-vest,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-circuit-run-vest,yes,,decisionScore=100|words=3931
/reviews/camelbak-crux-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-crux-15,yes,,decisionScore=100|words=4058
/reviews/camelbak-zephyr,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-zephyr,yes,,decisionScore=100|words=3954
/reviews/coros-apex-2-pro,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-apex-2-pro,yes,,decisionScore=100|words=3954
/reviews/coros-heart-rate-monitor,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-heart-rate-monitor,yes,,decisionScore=100|words=3981
/reviews/coros-pace-pro,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-pace-pro,yes,,decisionScore=100|words=4029
/reviews/feetures-elite-light-cushion,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/feetures-elite-light-cushion,yes,,decisionScore=100|words=3917
/reviews/flipbelt-classic,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/flipbelt-classic,yes,,decisionScore=100|words=3886
/reviews/garmin-forerunner-165,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-165,yes,,decisionScore=100|words=3950
/reviews/garmin-forerunner-255,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-255,yes,,decisionScore=100|words=3912
/reviews/garmin-forerunner-265,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-265,yes,,decisionScore=100|words=3965
/reviews/garmin-forerunner-55,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-55,yes,,decisionScore=100|words=3954
/reviews/garmin-forerunner-570,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-570,yes,,decisionScore=100|words=3927
/reviews/garmin-forerunner-965,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-965,yes,,decisionScore=100|words=3940
/reviews/garmin-hrm-200,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-hrm-200,yes,,decisionScore=100|words=3927
/reviews/garmin-hrm-fit,Review,"sport-running,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-hrm-fit,yes,,decisionScore=100|words=3969
/reviews/garmin-hrm-pro-plus,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-hrm-pro-plus,yes,,decisionScore=100|words=3956
/reviews/hoka-arahi-7,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-arahi-7,yes,,decisionScore=100|words=3901
/reviews/hoka-bondi-8,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-bondi-8,yes,,decisionScore=100|words=3892
/reviews/hoka-clifton-9,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-clifton-9,yes,,decisionScore=100|words=3906
/reviews/hoka-clifton-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-clifton-pro,yes,,decisionScore=100|words=3926
/reviews/hoka-gaviota-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-gaviota-5,yes,,decisionScore=100|words=3937
/reviews/hoka-mach-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-mach-6,yes,,decisionScore=100|words=4009
/reviews/hydrapak-skyflask-speed-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-skyflask-speed-500,yes,,decisionScore=100|words=3968
/reviews/hydrapak-softflask-250,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-softflask-250,yes,,decisionScore=100|words=4044
/reviews/hydrapak-softflask-speed-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-softflask-speed-500,yes,,decisionScore=100|words=4027
/reviews/inov8-trailfly-ultra-g-300-max,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/inov8-trailfly-ultra-g-300-max,yes,,decisionScore=100|words=3921
/reviews/mirafit-folding-treadmill,Review,"sport-training,sport-hyrox,sport-running",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/mirafit-folding-treadmill,yes,,decisionScore=100|words=3902
/reviews/mizuno-wave-rebellion-pro-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/mizuno-wave-rebellion-pro-3,yes,,decisionScore=100|words=3950
/reviews/mizuno-wave-rider-28,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/mizuno-wave-rider-28,yes,,decisionScore=100|words=3966
/reviews/naked-running-band,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/naked-running-band,yes,,decisionScore=100|words=3935
/reviews/nathan-exoshot-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-exoshot-2,yes,,decisionScore=100|words=3996
/reviews/nathan-mirage-pak,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-mirage-pak,yes,,decisionScore=100|words=3938
/reviews/nathan-peak-hydration-waist-pack,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-peak-hydration-waist-pack,yes,,decisionScore=100|words=4048
/reviews/nathan-pinnacle-12,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-pinnacle-12,yes,,decisionScore=100|words=3992
/reviews/nathan-speeddraw-plus-insulated-18oz,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-speeddraw-plus-insulated-18oz,yes,,decisionScore=100|words=4046
/reviews/nathan-streak-reflective-vest,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-streak-reflective-vest,yes,,decisionScore=100|words=3965
/reviews/nathan-vaporair-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-vaporair-2,yes,,decisionScore=100|words=3897
/reviews/nathan-vaporair-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-vaporair-4,yes,,decisionScore=100|words=4072
/reviews/new-balance-fresh-foam-x-1080-v13,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fresh-foam-x-1080-v13,yes,,decisionScore=100|words=3895
/reviews/new-balance-fresh-foam-x-1080-v14,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fresh-foam-x-1080-v14,yes,,decisionScore=100|words=3939
/reviews/new-balance-fresh-foam-x-860-v14,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fresh-foam-x-860-v14,yes,,decisionScore=100|words=3960
/reviews/new-balance-fresh-foam-x-hierro-v9,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fresh-foam-x-hierro-v9,yes,,decisionScore=100|words=3914
/reviews/new-balance-fuelcell-rebel-v4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fuelcell-rebel-v4,yes,,decisionScore=100|words=3963
/reviews/new-balance-fuelcell-rebel-v5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fuelcell-rebel-v5,yes,,decisionScore=100|words=3915
/reviews/new-balance-fuelcell-supercomp-elite-v4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fuelcell-supercomp-elite-v4,yes,,decisionScore=100|words=3946
/reviews/new-balance-fuelcell-supercomp-trainer-v3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/new-balance-fuelcell-supercomp-trainer-v3,yes,,decisionScore=100|words=3968
/reviews/nike-invincible-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-invincible-3,yes,,decisionScore=100|words=3971
/reviews/nike-pegasus-41,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-pegasus-41,yes,,decisionScore=100|words=3947
/reviews/nike-pegasus-trail-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-pegasus-trail-5,yes,,decisionScore=100|words=3983
/reviews/nike-react-infinity-run-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-react-infinity-run-4,yes,,decisionScore=100|words=3979
/reviews/nike-structure-26,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-structure-26,yes,,decisionScore=100|words=4001
/reviews/nike-structure-plus,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-structure-plus,yes,,decisionScore=100|words=3955
/reviews/nnormal-race-vest,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nnormal-race-vest,yes,,decisionScore=100|words=4009
/reviews/on-cloudmonster-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/on-cloudmonster-2,yes,,decisionScore=100|words=3887
/reviews/on-cloudmonster-hyper,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/on-cloudmonster-hyper,yes,,decisionScore=100|words=3940
/reviews/on-cloudsurfer-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/on-cloudsurfer-2,yes,,decisionScore=100|words=3884
/reviews/on-cloudsurfer-next,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/on-cloudsurfer-next,yes,,decisionScore=100|words=3897
/reviews/on-ultra-vest-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/on-ultra-vest-pro,yes,,decisionScore=100|words=4025
/reviews/oofos-ooriginal,Review,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oofos-ooriginal,yes,,decisionScore=100|words=3965
/reviews/osprey-duro-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-duro-6,yes,,decisionScore=100|words=3882
/reviews/osprey-duro-lt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-duro-lt,yes,,decisionScore=100|words=4053
/reviews/osprey-dyna-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-dyna-6,yes,,decisionScore=100|words=3913
/reviews/petzl-swift-rl,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/petzl-swift-rl,yes,,decisionScore=100|words=3886
/reviews/polar-h9,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-h9,yes,,decisionScore=100|words=4013
/reviews/polar-pacer-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-pacer-pro,yes,,decisionScore=100|words=3907
/reviews/polar-vantage-v3,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-vantage-v3,yes,,decisionScore=100|words=3997
/reviews/puma-deviate-nitro-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/puma-deviate-nitro-3,yes,,decisionScore=100|words=3931
/reviews/puma-magnify-nitro-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/puma-magnify-nitro-2,yes,,decisionScore=100|words=3884
/reviews/salomon-adv-skin-12,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-adv-skin-12,yes,,decisionScore=100|words=3911
/reviews/salomon-adv-skin-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-adv-skin-5,yes,,decisionScore=100|words=3997
/reviews/salomon-aero-glide-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-aero-glide-2,yes,,decisionScore=100|words=3970
/reviews/salomon-genesis,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-genesis,yes,,decisionScore=100|words=3937
/reviews/salomon-pulsar-trail-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-pulsar-trail-2,yes,,decisionScore=100|words=4011
/reviews/salomon-pulse-belt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-pulse-belt,yes,,decisionScore=100|words=4024
/reviews/salomon-sense-ride-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-sense-ride-5,yes,,decisionScore=100|words=3954
/reviews/salomon-soft-flask-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-soft-flask-500,yes,,decisionScore=100|words=3930
/reviews/salomon-ultra-glide-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-ultra-glide-2,yes,,decisionScore=100|words=3907
/reviews/saucony-endorphin-pro-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-endorphin-pro-3,yes,,decisionScore=100|words=4006
/reviews/saucony-endorphin-pro-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-endorphin-pro-4,yes,,decisionScore=100|words=3949
/reviews/saucony-endorphin-speed-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-endorphin-speed-4,yes,,decisionScore=100|words=3960
/reviews/saucony-guide-18,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-guide-18,yes,,decisionScore=100|words=3939
