URL,page_type,sport,publication_status,quality_status,launch_eligibility,robots,canonical,HTTP_status,in_sitemap,inbound_internal_links,reason
/reviews/nox-at10-lux,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/nox-at10-lux,,no,1,vertical_hold:padel:disabled
/reviews/nox-ml10-hexa,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/nox-ml10-hexa,,no,1,vertical_hold:padel:disabled
/reviews/nox-ml10-pro-cup-2026,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/nox-ml10-pro-cup-2026,,no,1,vertical_hold:padel:disabled
/reviews/nuobell-50,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/nuobell-50,,no,1,vertical_hold:fitness:selective
/reviews/nuobell-80,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/nuobell-80,,no,1,vertical_hold:fitness:selective
/reviews/nuun-sport,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/nuun-sport,,no,1,content_uniqueness_hold|decisionScore=100|words=4033|quality_not_launch_ready
/reviews/oakley-encoder,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oakley-encoder,,no,1,content_uniqueness_hold|decisionScore=100|words=3873|quality_not_launch_ready
/reviews/oakley-flak-2-0-xl,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oakley-flak-2-0-xl,,no,1,content_uniqueness_hold|decisionScore=100|words=3939|quality_not_launch_ready
/reviews/oakley-kato,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oakley-kato,,no,1,content_uniqueness_hold|decisionScore=100|words=3960|quality_not_launch_ready
/reviews/oakley-radar-ev-path,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oakley-radar-ev-path,,no,1,content_uniqueness_hold|decisionScore=100|words=4058|quality_not_launch_ready
/reviews/oakley-sutro-lite,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oakley-sutro-lite,,no,1,content_uniqueness_hold|decisionScore=100|words=3926|quality_not_launch_ready
/reviews/odlo-active-warm-eco-bottom-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/odlo-active-warm-eco-bottom-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3981|quality_not_launch_ready
/reviews/odlo-active-warm-eco-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/odlo-active-warm-eco-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3903|quality_not_launch_ready
/reviews/on-cloudmonster-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-cloudmonster-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3887|quality_not_launch_ready
/reviews/on-cloudmonster-hyper,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-cloudmonster-hyper,,no,1,content_uniqueness_hold|decisionScore=100|words=3940|quality_not_launch_ready
/reviews/on-cloudsurfer-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-cloudsurfer-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3884|quality_not_launch_ready
/reviews/on-cloudsurfer-next,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-cloudsurfer-next,,no,1,content_uniqueness_hold|decisionScore=100|words=3897|quality_not_launch_ready
/reviews/on-performance-short-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-performance-short-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4069|quality_not_launch_ready
/reviews/on-performance-tight-women,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-performance-tight-women,,no,1,content_uniqueness_hold|decisionScore=100|words=3912|quality_not_launch_ready
/reviews/on-ultra-vest-pro,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-ultra-vest-pro,,no,1,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/on-weather-jacket-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/on-weather-jacket-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4031|quality_not_launch_ready
/reviews/oofos-oolala,Review,running|recovery,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oofos-oolala,,no,1,content_uniqueness_hold|decisionScore=100|words=3976|quality_not_launch_ready
/reviews/oofos-ooriginal,Review,running|recovery,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/oofos-ooriginal,,no,1,content_uniqueness_hold|decisionScore=100|words=3965|quality_not_launch_ready
/reviews/osprey-duro-15,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-duro-15,,no,1,content_uniqueness_hold|decisionScore=100|words=3989|quality_not_launch_ready
/reviews/osprey-duro-6,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-duro-6,,no,1,content_uniqueness_hold|decisionScore=100|words=3882|quality_not_launch_ready
/reviews/osprey-duro-lt,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-duro-lt,,no,1,content_uniqueness_hold|decisionScore=100|words=4053|quality_not_launch_ready
/reviews/osprey-dyna-6,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-dyna-6,,no,1,content_uniqueness_hold|decisionScore=100|words=3913|quality_not_launch_ready
/reviews/osprey-dyna-lt,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-dyna-lt,,no,1,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/osprey-hydraulics-lt-15,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-hydraulics-lt-15,,no,1,content_uniqueness_hold|decisionScore=100|words=4035|quality_not_launch_ready
/reviews/osprey-talon-velocity-20,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-talon-velocity-20,,no,1,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
/reviews/osprey-talon-velocity-30,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-talon-velocity-30,,no,1,content_uniqueness_hold|decisionScore=100|words=3944|quality_not_launch_ready
/reviews/osprey-tempest-velocity-20,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/osprey-tempest-velocity-20,,no,1,content_uniqueness_hold|decisionScore=100|words=3933|quality_not_launch_ready
/reviews/oxdog-sense-pro,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/oxdog-sense-pro,,no,1,vertical_hold:padel:disabled
/reviews/patagonia-capilene-cool-daily-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-capilene-cool-daily-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4002|quality_not_launch_ready
/reviews/patagonia-capilene-midweight-zip-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-capilene-midweight-zip-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4004|quality_not_launch_ready
/reviews/patagonia-capilene-thermal-crew-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-capilene-thermal-crew-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/patagonia-endless-run-tight-women,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-endless-run-tight-women,,no,1,content_uniqueness_hold|decisionScore=100|words=4012|quality_not_launch_ready
/reviews/patagonia-houdini-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-houdini-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4012|quality_not_launch_ready
/reviews/patagonia-nano-puff-vest-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-nano-puff-vest-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4051|quality_not_launch_ready
/reviews/patagonia-strider-pro-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-strider-pro-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/patagonia-trailfarer-short-women,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/patagonia-trailfarer-short-women,,no,1,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/petzl-actik-core,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/petzl-actik-core,,no,1,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready
/reviews/petzl-nao-rl,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/petzl-nao-rl,,no,1,content_uniqueness_hold|decisionScore=100|words=4015|quality_not_launch_ready
/reviews/petzl-swift-rl,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/petzl-swift-rl,,no,1,content_uniqueness_hold|decisionScore=100|words=3886|quality_not_launch_ready
/reviews/polar-grit-x2,Review,running|cycling,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-grit-x2,200,yes,1,decisionScore=100|words=3940
/reviews/polar-h10,Review,running|cycling|fitness|hyrox,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-h10,200,yes,1,decisionScore=100|words=3882
/reviews/polar-h9,Review,running|cycling|fitness|hyrox,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/polar-h9,,no,1,content_uniqueness_hold|decisionScore=100|words=4013|quality_not_launch_ready
/reviews/polar-pacer,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-pacer,200,yes,1,decisionScore=100|words=3961
/reviews/polar-pacer-pro,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/polar-pacer-pro,,no,1,content_uniqueness_hold|decisionScore=100|words=3907|quality_not_launch_ready
/reviews/polar-vantage-v3,Review,running|cycling|swimming,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/polar-vantage-v3,,no,1,content_uniqueness_hold|decisionScore=100|words=3997|quality_not_launch_ready
/reviews/polar-verity-sense,Review,running|fitness|swimming|hyrox,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-verity-sense,200,yes,1,decisionScore=100|words=3897
/reviews/powerbar-energize,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/powerbar-energize,,no,1,content_uniqueness_hold|decisionScore=100|words=4029|quality_not_launch_ready
/reviews/powerblock-elite-exp-90,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/powerblock-elite-exp-90,,no,1,vertical_hold:fitness:selective
/reviews/powerblock-pro-series-100,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/powerblock-pro-series-100,,no,1,vertical_hold:fitness:selective
/reviews/powerblock-pro-series-50,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/powerblock-pro-series-50,,no,1,vertical_hold:fitness:selective
/reviews/precision-pf30-drink-mix,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/precision-pf30-drink-mix,,no,1,content_uniqueness_hold|decisionScore=100|words=3993|quality_not_launch_ready
/reviews/precision-pf30-gel,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/precision-pf30-gel,,no,1,content_uniqueness_hold|decisionScore=100|words=4036|quality_not_launch_ready
/reviews/precision-ph1500,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/precision-ph1500,,no,1,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/prince-textreme-tour-100p,Review,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/prince-textreme-tour-100p,,no,1,vertical_hold:tennis:disabled
/reviews/proviz-reflect360-running-vest,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/proviz-reflect360-running-vest,,no,1,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready
/reviews/pullup-and-dip-doorway-bar,Review,fitness|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/pullup-and-dip-doorway-bar,,no,1,vertical_hold:fitness:selective
/reviews/pullup-and-dip-parallettes,Review,fitness|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/pullup-and-dip-parallettes,,no,1,vertical_hold:fitness:selective
/reviews/pullup-and-dip-wall-bar,Review,fitness|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/pullup-and-dip-wall-bar,,no,1,vertical_hold:fitness:selective
/reviews/puma-deviate-nitro-3,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/puma-deviate-nitro-3,,no,1,content_uniqueness_hold|decisionScore=100|words=3931|quality_not_launch_ready
/reviews/puma-fuse-3,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/puma-fuse-3,,no,1,vertical_hold:fitness:selective
/reviews/puma-fuse-fasted,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/puma-fuse-fasted,,no,1,vertical_hold:fitness:selective
/reviews/puma-magnify-nitro-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/puma-magnify-nitro-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3884|quality_not_launch_ready
/reviews/rabbit-fuel-n-fly-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/rabbit-fuel-n-fly-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready
/reviews/reebok-legacy-lifter-iii,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/reebok-legacy-lifter-iii,,no,1,vertical_hold:fitness:selective
/reviews/reebok-lifter-pr-iii,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/reebok-lifter-pr-iii,,no,1,vertical_hold:fitness:selective
/reviews/reebok-nano-court,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/reebok-nano-court,,no,1,vertical_hold:fitness:selective
/reviews/reebok-nano-x3,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/reebok-nano-x3,,no,1,vertical_hold:fitness:selective
/reviews/reebok-nano-x4,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/reebok-nano-x4,,no,1,vertical_hold:fitness:selective
/reviews/rep-ab-5000-zero-gap,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-ab-5000-zero-gap,,no,1,vertical_hold:fitness:selective
/reviews/rep-ab-5200,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-ab-5200,,no,1,vertical_hold:fitness:selective
/reviews/rep-apollo-athlon-rack,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-apollo-athlon-rack,,no,1,vertical_hold:fitness:selective
/reviews/rep-black-bumper-plate-set,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-black-bumper-plate-set,,no,1,vertical_hold:fitness:selective
/reviews/rep-bumper-plate-storage,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-bumper-plate-storage,,no,1,vertical_hold:fitness:selective
/reviews/rep-colorado-bar,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-colorado-bar,,no,1,vertical_hold:fitness:selective
/reviews/rep-fb-5000-flat-bench,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-fb-5000-flat-bench,,no,1,vertical_hold:fitness:selective
/reviews/rep-fitness-kettlebell,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-fitness-kettlebell,,no,1,vertical_hold:fitness:selective
/reviews/rep-pr-4000,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-pr-4000,,no,1,vertical_hold:fitness:selective
/reviews/rep-pr-5000,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-pr-5000,,no,1,vertical_hold:fitness:selective
/reviews/rep-quickdraw-adjustable-dumbbells,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-quickdraw-adjustable-dumbbells,,no,1,vertical_hold:fitness:selective
/reviews/rep-slam-ball,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rep-slam-ball,,no,1,vertical_hold:fitness:selective
/reviews/rogue-adjustable-bench-3-0,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-adjustable-bench-3-0,,no,1,vertical_hold:fitness:selective
/reviews/rogue-dog-sled,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-dog-sled,,no,1,vertical_hold:fitness:selective
/reviews/rogue-echo-bike,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-echo-bike,,no,1,vertical_hold:fitness:selective
/reviews/rogue-echo-bumper-plate-set,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-echo-bumper-plate-set,,no,1,vertical_hold:fitness:selective
/reviews/rogue-echo-kettlebell,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-echo-kettlebell,,no,1,vertical_hold:fitness:selective
/reviews/rogue-flat-utility-bench,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-flat-utility-bench,,no,1,vertical_hold:fitness:selective
/reviews/rogue-flogging-horse-stall-mat-note,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-flogging-horse-stall-mat-note,,no,1,vertical_hold:fitness:selective
/reviews/rogue-kettlebell,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-kettlebell,,no,1,vertical_hold:fitness:selective
/reviews/rogue-monster-lite-pull-up-bar,Review,fitness|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-monster-lite-pull-up-bar,,no,1,vertical_hold:fitness:selective
/reviews/rogue-ohio-bar,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-ohio-bar,,no,1,vertical_hold:fitness:selective
/reviews/rogue-ohio-power-bar,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-ohio-power-bar,,no,1,vertical_hold:fitness:selective
/reviews/rogue-plate-carrier-vest,Review,fitness|hyrox|calisthenics,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-plate-carrier-vest,,no,1,vertical_hold:fitness:selective
/reviews/rogue-plate-tree,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-plate-tree,,no,1,vertical_hold:fitness:selective
/reviews/rogue-rm-4-monster-rack,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-rm-4-monster-rack,,no,1,vertical_hold:fitness:selective
/reviews/rogue-rml-390f,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-rml-390f,,no,1,vertical_hold:fitness:selective
/reviews/rogue-sandbag,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-sandbag,,no,1,vertical_hold:fitness:selective
/reviews/rogue-sm-2c-monster-lite,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-sm-2c-monster-lite,,no,1,vertical_hold:fitness:selective
/reviews/rogue-wall-ball,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-wall-ball,,no,1,vertical_hold:fitness:selective
/reviews/rogue-wrist-wraps,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/rogue-wrist-wraps,,no,1,vertical_hold:fitness:selective
/reviews/roka-phantom-air,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/roka-phantom-air,,no,1,content_uniqueness_hold|decisionScore=100|words=4005|quality_not_launch_ready
/reviews/royal-padel-m27-poly-2026,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/royal-padel-m27-poly-2026,,no,1,vertical_hold:padel:disabled
/reviews/rudy-project-cutline,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/rudy-project-cutline,,no,1,content_uniqueness_hold|decisionScore=100|words=4044|quality_not_launch_ready
/reviews/salming-race-9,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/salming-race-9,,no,1,vertical_hold:fitness:selective
/reviews/salming-rebel,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/salming-rebel,,no,1,vertical_hold:fitness:selective
/reviews/salomon-adv-skin-12,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-adv-skin-12,,no,1,content_uniqueness_hold|decisionScore=100|words=3911|quality_not_launch_ready
/reviews/salomon-adv-skin-5,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-adv-skin-5,,no,1,content_uniqueness_hold|decisionScore=100|words=3997|quality_not_launch_ready
/reviews/salomon-aero-glide-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-aero-glide-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready
/reviews/salomon-bonatti-wp-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-bonatti-wp-men,,no,1,content_uniqueness_hold|decisionScore=100|words=4032|quality_not_launch_ready
/reviews/salomon-bonatti-wp-women,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-bonatti-wp-women,,no,1,content_uniqueness_hold|decisionScore=100|words=3912|quality_not_launch_ready
/reviews/salomon-custom-quiver,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-custom-quiver,,no,1,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/salomon-genesis,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-genesis,,no,1,content_uniqueness_hold|decisionScore=100|words=3937|quality_not_launch_ready
/reviews/salomon-pulsar-trail-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-pulsar-trail-2,,no,1,content_uniqueness_hold|decisionScore=100|words=4011|quality_not_launch_ready
/reviews/salomon-pulse-belt,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-pulse-belt,,no,1,content_uniqueness_hold|decisionScore=100|words=4024|quality_not_launch_ready
/reviews/salomon-sense-ride-5,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-sense-ride-5,,no,1,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/salomon-soft-flask-500,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-soft-flask-500,,no,1,content_uniqueness_hold|decisionScore=100|words=3930|quality_not_launch_ready
/reviews/salomon-soft-flask-speed-500,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-soft-flask-speed-500,,no,1,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready
/reviews/salomon-soft-reservoir-15,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-soft-reservoir-15,,no,1,content_uniqueness_hold|decisionScore=100|words=4062|quality_not_launch_ready
/reviews/salomon-ultra-glide-2,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-ultra-glide-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3907|quality_not_launch_ready
/reviews/salomon-xa-15,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/salomon-xa-15,,no,1,content_uniqueness_hold|decisionScore=100|words=3958|quality_not_launch_ready
/reviews/saltstick-caps,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saltstick-caps,,no,1,content_uniqueness_hold|decisionScore=100|words=3989|quality_not_launch_ready
/reviews/saltstick-fastchews,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saltstick-fastchews,,no,1,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready
/reviews/samsung-galaxy-watch-ultra,Review,running|cycling|swimming|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/samsung-galaxy-watch-ultra,200,yes,1,decisionScore=100|words=3960
/reviews/saucony-endorphin-pro-3,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-endorphin-pro-3,,no,1,content_uniqueness_hold|decisionScore=100|words=4006|quality_not_launch_ready
/reviews/saucony-endorphin-pro-4,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-endorphin-pro-4,,no,1,content_uniqueness_hold|decisionScore=100|words=3949|quality_not_launch_ready
/reviews/saucony-endorphin-speed-4,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-endorphin-speed-4,,no,1,content_uniqueness_hold|decisionScore=100|words=3960|quality_not_launch_ready
/reviews/saucony-endorphin-speed-5,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-endorphin-speed-5,200,yes,1,decisionScore=100|words=3913
/reviews/saucony-guide-18,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-guide-18,,no,1,content_uniqueness_hold|decisionScore=100|words=3939|quality_not_launch_ready
/reviews/saucony-peregrine-15,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-peregrine-15,200,yes,1,decisionScore=100|words=3972
/reviews/saucony-ride-18,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-ride-18,,no,1,content_uniqueness_hold|decisionScore=100|words=3876|quality_not_launch_ready
/reviews/saucony-triumph-22,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/saucony-triumph-22,,no,1,content_uniqueness_hold|decisionScore=100|words=3965|quality_not_launch_ready
