URL,type,sport,quality,indexable,canonical,inbound_links,publication_state,launch_disposition,reason
/compare/theragun-prime-vs-renpho-r3,Comparison,running|recovery|fitness,MEANINGFUL,yes,/compare/theragun-prime-vs-renpho-r3,1,published,INDEXABLE,meaningful_decision_page
/compare/triggerpoint-grid-vs-grid-x,Comparison,running|recovery|fitness,MEANINGFUL,yes,/compare/triggerpoint-grid-vs-grid-x,1,published,INDEXABLE,meaningful_decision_page
/compare/normatec-3-vs-normatec-go,Comparison,running|recovery|fitness|running|recovery|fitness,MEANINGFUL,yes,/compare/normatec-3-vs-normatec-go,1,published,INDEXABLE,meaningful_decision_page
/compare/oofos-ooriginal-vs-hoka-ora-recovery-slide,Comparison,running|recovery,MEANINGFUL,yes,/compare/oofos-ooriginal-vs-hoka-ora-recovery-slide,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-5-vs-asics-gel-nimbus-27,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-5-vs-asics-gel-nimbus-27,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-5-vs-brooks-ghost-16,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-5-vs-brooks-ghost-16,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-4-vs-asics-novablast-5,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-4-vs-asics-novablast-5,1,published,INDEXABLE,meaningful_decision_page
/guides/how-to-choose-running-shoes,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-shoes,0,published,INDEXABLE,thin-faq
/guides/running-shoe-drop,Guide,running,COMPLETE,yes,/guides/running-shoe-drop,0,published,INDEXABLE,guide_complete
/guides/running-shoe-cushioning,Guide,running,COMPLETE,yes,/guides/running-shoe-cushioning,0,published,INDEXABLE,guide_complete
/guides/stability-shoes-explained,Guide,running,COMPLETE,yes,/guides/stability-shoes-explained,0,published,INDEXABLE,guide_complete
/guides/carbon-vs-nylon-plates,Guide,running,COMPLETE,yes,/guides/carbon-vs-nylon-plates,0,published,INDEXABLE,guide_complete
/guides/what-is-a-daily-trainer,Guide,running,COMPLETE,yes,/guides/what-is-a-daily-trainer,0,published,INDEXABLE,guide_complete
/guides/running-shoe-rotation,Guide,running,COMPLETE,yes,/guides/running-shoe-rotation,0,published,INDEXABLE,guide_complete
/guides/running-shoe-terminology,Guide,running,COMPLETE,yes,/guides/running-shoe-terminology,0,published,INDEXABLE,guide_complete
/guides/road-vs-trail-running-shoes,Guide,running,COMPLETE,yes,/guides/road-vs-trail-running-shoes,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-running-watch,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-watch,0,published,INDEXABLE,guide_complete
/guides/multi-band-gps-running-watches,Guide,running,COMPLETE,yes,/guides/multi-band-gps-running-watches,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-heart-rate-monitor,Guide,running,COMPLETE,yes,/guides/how-to-choose-heart-rate-monitor,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-running-hydration-vest,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-hydration-vest,0,published,INDEXABLE,guide_complete
/guides/hydration-vest-vs-running-belt,Guide,running,COMPLETE,yes,/guides/hydration-vest-vs-running-belt,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-running-headlamp,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-headlamp,0,published,INDEXABLE,guide_complete
/guides/open-ear-vs-in-ear-running-headphones,Guide,running,COMPLETE,yes,/guides/open-ear-vs-in-ear-running-headphones,0,published,INDEXABLE,guide_complete
/guides/massage-guns-explained,Guide,running,COMPLETE,yes,/guides/massage-guns-explained,0,published,INDEXABLE,guide_complete
/guides/foam-rolling-for-runners,Guide,running,COMPLETE,yes,/guides/foam-rolling-for-runners,0,published,INDEXABLE,guide_complete
/guides/recovery-tools-what-evidence-shows,Guide,running,COMPLETE,yes,/guides/recovery-tools-what-evidence-shows,0,published,INDEXABLE,guide_complete
/guides/optical-wrist-hr-vs-chest-strap,Guide,running,COMPLETE,yes,/guides/optical-wrist-hr-vs-chest-strap,0,published,INDEXABLE,guide_complete
/guides/running-watch-battery-life-explained,Guide,running,COMPLETE,yes,/guides/running-watch-battery-life-explained,0,published,INDEXABLE,guide_complete
/guides/maps-navigation-running-watches,Guide,running,COMPLETE,yes,/guides/maps-navigation-running-watches,0,published,INDEXABLE,guide_complete
/guides/beginner-vs-advanced-running-watch,Guide,running,COMPLETE,yes,/guides/beginner-vs-advanced-running-watch,0,published,INDEXABLE,guide_complete
/guides/soft-flasks-vs-bladders-explained,Guide,running,COMPLETE,yes,/guides/soft-flasks-vs-bladders-explained,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-running-belt,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-belt,0,published,INDEXABLE,guide_complete
/guides/handheld-bottles-for-running,Guide,running,COMPLETE,yes,/guides/handheld-bottles-for-running,0,published,INDEXABLE,guide_complete
/guides/hydration-for-marathon-training,Guide,running,COMPLETE,yes,/guides/hydration-for-marathon-training,0,published,INDEXABLE,guide_complete
/guides/how-to-choose-running-socks,Guide,running,COMPLETE,yes,/guides/how-to-choose-running-socks,0,published,INDEXABLE,guide_complete
/guides/shoe-jobs-by-session-type,Guide,running,COMPLETE,yes,/guides/shoe-jobs-by-session-type,0,published,INDEXABLE,guide_complete
/guides/first-marathon-gear-checklist,Guide,running,COMPLETE,yes,/guides/first-marathon-gear-checklist,0,published,INDEXABLE,guide_complete
/guides/trail-race-kit-essentials,Guide,running,COMPLETE,yes,/guides/trail-race-kit-essentials,0,published,INDEXABLE,guide_complete
/guides/beginner-running-gear-stack,Guide,running,COMPLETE,yes,/guides/beginner-running-gear-stack,0,published,INDEXABLE,guide_complete
/guides/when-to-use-a-massage-gun,Guide,running,COMPLETE,yes,/guides/when-to-use-a-massage-gun,0,published,INDEXABLE,guide_complete
/guides/recovery-sandals-for-runners,Guide,running,COMPLETE,yes,/guides/recovery-sandals-for-runners,0,published,INDEXABLE,guide_complete
/setups/first-marathon-kit,Setup,running,N/A,yes,/setups/first-marathon-kit,0,published,INDEXABLE,setup_published
/setups/marathon-race-day-kit,Setup,running,N/A,yes,/setups/marathon-race-day-kit,0,published,INDEXABLE,setup_published
/setups/beginner-running-setup,Setup,running,N/A,yes,/setups/beginner-running-setup,0,published,INDEXABLE,setup_published
/setups/half-marathon-kit,Setup,running,N/A,yes,/setups/half-marathon-kit,0,published,INDEXABLE,setup_published
/setups/trail-running-starter-kit,Setup,running,N/A,yes,/setups/trail-running-starter-kit,0,published,INDEXABLE,setup_published
/tools/running-shoe-finder,Finder,running,N/A,yes,/tools/running-shoe-finder,1,published,INDEXABLE,tool_available
/tools/fitness-watch-finder,Finder,running|fitness,N/A,yes,/tools/fitness-watch-finder,1,published,INDEXABLE,tool_available
/tools/running-pace-calculator,Calculator,running,N/A,yes,/tools/running-pace-calculator,1,published,INDEXABLE,tool_available
/tools/race-time-predictor,Calculator,running,N/A,yes,/tools/race-time-predictor,1,published,INDEXABLE,tool_available
/tools/shoe-rotation-planner,Tool,running,N/A,yes,/tools/shoe-rotation-planner,1,published,INDEXABLE,tool_available
/tools/running-hydration-finder,Finder,running,N/A,yes,/tools/running-hydration-finder,1,published,INDEXABLE,tool_available
/tools/running-hrm-finder,Finder,running,N/A,yes,/tools/running-hrm-finder,1,published,INDEXABLE,tool_available
/tools/running-clothing-finder,Finder,running,N/A,yes,/tools/running-clothing-finder,1,published,INDEXABLE,tool_available
/tools/running-fuel-finder,Finder,running,N/A,yes,/tools/running-fuel-finder,1,published,INDEXABLE,tool_available
/tools/running-recovery-finder,Finder,running,N/A,yes,/tools/running-recovery-finder,1,published,INDEXABLE,tool_available
/tools/running-accessories-finder,Finder,running,N/A,yes,/tools/running-accessories-finder,1,published,INDEXABLE,tool_available
