URL,type,sport,quality,disposition,publication_state,hold_class,reason
/reviews/naak-ultra-energy-drink-mix,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3949|quality_not_launch_ready
/reviews/veloforte-energy-bar,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready
/reviews/tracksmith-session-short-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4056|quality_not_launch_ready
/reviews/tracksmith-session-short-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3963|quality_not_launch_ready
/reviews/patagonia-strider-pro-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/patagonia-trailfarer-short-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/nb-rc-essential-short-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3976|quality_not_launch_ready
/reviews/adidas-own-the-run-short-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3986|quality_not_launch_ready
/reviews/on-performance-short-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4069|quality_not_launch_ready
/reviews/tracksmith-twilight-half-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3974|quality_not_launch_ready
/reviews/tracksmith-turnover-tight-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3904|quality_not_launch_ready
/reviews/nike-fast-tight-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4027|quality_not_launch_ready
/reviews/on-performance-tight-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3912|quality_not_launch_ready
/reviews/craft-adv-essence-tight-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4030|quality_not_launch_ready
/reviews/patagonia-endless-run-tight-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4012|quality_not_launch_ready
/reviews/brooks-canopy-jacket-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3918|quality_not_launch_ready
/reviews/brooks-notch-thermal-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3946|quality_not_launch_ready
/reviews/nike-impossibly-light-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4062|quality_not_launch_ready
/reviews/on-weather-jacket-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4031|quality_not_launch_ready
/reviews/craft-adv-essence-light-wind-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready
/reviews/janji-rainrunner-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4015|quality_not_launch_ready
/reviews/nike-dri-fit-miler-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3921|quality_not_launch_ready
/reviews/tracksmith-van-cortlandt-tee-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3925|quality_not_launch_ready
/reviews/janji-run-tee-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3924|quality_not_launch_ready
/reviews/patagonia-capilene-cool-daily-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4002|quality_not_launch_ready
/reviews/adidas-own-the-run-tee-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3920|quality_not_launch_ready
/reviews/tracksmith-brighton-ls-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4020|quality_not_launch_ready
/reviews/patagonia-capilene-thermal-crew-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/odlo-active-warm-eco-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3903|quality_not_launch_ready
/reviews/odlo-active-warm-eco-bottom-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3981|quality_not_launch_ready
/reviews/craft-active-extreme-x-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3917|quality_not_launch_ready
/reviews/patagonia-nano-puff-vest-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4051|quality_not_launch_ready
/reviews/craft-adv-essence-light-wind-vest-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4041|quality_not_launch_ready
/reviews/nike-swoosh-medium-support,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3938|quality_not_launch_ready
/reviews/brooks-notch-thermal-beanie,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready
/reviews/nike-aerobill-cap,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3953|quality_not_launch_ready
/reviews/smartwool-thermal-merino-glove,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready
/reviews/nike-therma-fit-glove,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4001|quality_not_launch_ready
/reviews/craft-adv-lumen-glove,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4016|quality_not_launch_ready
/reviews/asics-core-split-short,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3907|quality_not_launch_ready
/reviews/nike-dri-fit-stride-short,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3965|quality_not_launch_ready
/reviews/craft-adv-essence-short,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3942|quality_not_launch_ready
/reviews/oakley-encoder,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3873|quality_not_launch_ready
/reviews/goodr-ogs,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3979|quality_not_launch_ready
/reviews/julbo-aerolite,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3933|quality_not_launch_ready
/reviews/buff-original,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready
/reviews/buff-coolnet-uv,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4016|quality_not_launch_ready
/reviews/buff-merino-lightweight,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3907|quality_not_launch_ready
/reviews/buff-polar,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4048|quality_not_launch_ready
/reviews/adidas-adipower-weightlifting-2,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-adipower-weightlifting-3,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-adizero-adios-pro-4,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3927|quality_not_launch_ready
/reviews/adidas-adizero-boston-13,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3964|quality_not_launch_ready
/reviews/adidas-adizero-evo-sl,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3924|quality_not_launch_ready
/reviews/adidas-barricade-13,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/adidas-courtjam-control-3,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/adidas-courtquick-padel-women,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-courtstabil-padel,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-crazyquick-boost-padel,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-crazyquick-boost-padel-women,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-dropset-2,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-dropset-3,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-metalbone-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-metalbone-hrd-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/adidas-powerlift-5,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-rapidmove-adv,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-solematch-control-2,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/adidas-terrex-agravic-3,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4004|quality_not_launch_ready
/reviews/adidas-the-total,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/adidas-ultraboost-5,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3922|quality_not_launch_ready
/reviews/altra-escalante-4,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3991|quality_not_launch_ready
/reviews/altra-experience-flow,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3932|quality_not_launch_ready
/reviews/altra-lone-peak-8,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/altra-paradigm-7,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/altra-torin-8,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3918|quality_not_launch_ready
/reviews/apple-airpods-pro-2,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3971|quality_not_launch_ready
/reviews/apple-watch-ultra-2,Review,running|cycling|swimming|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3904|quality_not_launch_ready
/reviews/asics-game-ff-padel,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/asics-gel-challenger-15,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/asics-gel-challenger-court,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/asics-gel-cumulus-27,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3888|quality_not_launch_ready
/reviews/asics-gel-dedicate-8,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/asics-gel-dedicate-8-padel,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/asics-gel-nimbus-27,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
/reviews/asics-gel-quantum-360-8,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/asics-gel-resolution-9,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/asics-gel-resolution-9-clay,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/asics-gel-resolution-padel,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/asics-gel-trabuco-13,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3976|quality_not_launch_ready
/reviews/asics-gt-1000-13,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3998|quality_not_launch_ready
/reviews/asics-gt-2000-14,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready
/reviews/asics-metaspeed-sky-paris,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3937|quality_not_launch_ready
/reviews/asics-novablast-4,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3910|quality_not_launch_ready
/reviews/asics-solution-speed-ff-3,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/asics-solution-swift-ff2-padel,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/assaultbike-classic,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/assaultbike-elite,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/assaultrunner-elite,Review,fitness|hyrox|running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3905|quality_not_launch_ready
/reviews/assaultrunner-pro,Review,fitness|hyrox|running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3911|quality_not_launch_ready
/reviews/atx-cast-iron-plate-set,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/atx-fid-bench,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/babolat-counter-viper-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/babolat-jet-mach-3,Review,tennis|padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/babolat-jet-premura,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/babolat-movea-2,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/babolat-pure-aero-2023,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/babolat-pure-aero-2026,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/babolat-pure-drive-2025,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/babolat-pure-drive-gen11,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/babolat-sensa-women,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/babolat-technical-viper-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/black-crown-special-one-soft,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/black-diamond-distance-8,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4035|quality_not_launch_ready
/reviews/black-diamond-spot-400-r,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3887|quality_not_launch_ready
/reviews/blackroll-ball,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/blackroll-duoball,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/blackroll-med,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/blackroll-standard,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/bose-ultra-open-earbuds,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3900|quality_not_launch_ready
/reviews/bowflex-selecttech-1090,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/bowflex-selecttech-552,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/brooks-cascadia-18,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4007|quality_not_launch_ready
/reviews/brooks-ghost-16,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3873|quality_not_launch_ready
/reviews/brooks-glycerin-21,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3977|quality_not_launch_ready
/reviews/brooks-glycerin-gts-22,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3953|quality_not_launch_ready
/reviews/brooks-hyperion-max-2,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3914|quality_not_launch_ready
/reviews/bullpadel-hack-03,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/bullpadel-hack-04-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/bullpadel-hybrid-fly,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/bullpadel-ionic-woman,Review,padel|tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/bullpadel-vertex-04,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/bullpadel-vertex-05-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/camelbak-apex-pro,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4040|quality_not_launch_ready
/reviews/camelbak-circuit-run-vest,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3931|quality_not_launch_ready
/reviews/camelbak-crux-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4058|quality_not_launch_ready
/reviews/camelbak-zephyr,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/concept2-bikeerg,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/concept2-rowerg,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/concept2-rowerg-dynamic,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/concept2-skierg,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/concept2-skierg-floor-stand,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/concept2-skierg-with-stand,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/coros-apex-2-pro,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/coros-heart-rate-monitor,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3981|quality_not_launch_ready
/reviews/coros-pace-pro,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4029|quality_not_launch_ready
/reviews/do-win-classic,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/drop-shot-canyon-pro-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/dunlop-cx-200,Review,tennis,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:tennis:disabled
/reviews/eleiko-kettlebell,Review,fitness|hyrox,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/eleiko-performance-weightlifting-bar,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/eleiko-sport-bumper-set,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/eleiko-sport-collars,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/eleiko-xf-bar,Review,fitness,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/flipbelt-classic,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3886|quality_not_launch_ready
/reviews/garmin-forerunner-165,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3950|quality_not_launch_ready
/reviews/garmin-forerunner-255,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3912|quality_not_launch_ready
/reviews/garmin-forerunner-265,Review,running|cycling|swimming,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3965|quality_not_launch_ready
/reviews/garmin-forerunner-55,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/garmin-forerunner-570,Review,running|cycling|swimming,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3927|quality_not_launch_ready
/reviews/garmin-forerunner-965,Review,running|cycling|swimming,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3940|quality_not_launch_ready
/reviews/garmin-hrm-200,Review,running|cycling|fitness|hyrox,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3927|quality_not_launch_ready
/reviews/garmin-hrm-fit,Review,running|fitness|hyrox,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3969|quality_not_launch_ready
/reviews/garmin-hrm-pro-plus,Review,running|cycling|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3956|quality_not_launch_ready
/reviews/gornation-gymnastic-rings,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gornation-parallettes-pro,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gornation-premium-pull-up-bar,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gravity-fitness-gymnastic-rings,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gravity-fitness-parallettes,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gravity-fitness-pull-up-station,Review,fitness|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/gravity-fitness-weighted-vest,Review,fitness|hyrox|calisthenics,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:fitness:selective
/reviews/head-coello-pro-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/head-extreme-motion-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
/reviews/head-extreme-pro-padel-2026,Review,padel,BLOCKED,HIDDEN_404,published,hidden,vertical_hold:padel:disabled
